customer_code(fk)/customer_name,emp_code/emp_name,Invoice Id,Invoice Date,Invoice amount,Due amount
NEC069,1100702;AEMP000799000411;1101122;1100653,IGFX/06322/22-EX,08-05-2021,165405,44491.98
NEC072,1200125;11001434;1200151;1100718,IGDS/01130/21-22,22-05-2021,155676,106612.04
NEC076,1101047;1200178;1100072;1200139;1101263,ILCB/00301/21-22,21-05-2021,102402,102388.99
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,ILRR/00476/21-22,27-05-2021,44144,44144
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,ILRR/00478/21-22,27-05-2021,30901,30901
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,ILRR/00481/21-22,27-05-2021,44144,44144
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,ILRR/00485/21-22,27-05-2021,26486,26486
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,ILRR/00472/21-22,26-05-2021,44144,44144
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGFX/08942/22-EX,26-05-2021,179780,179780
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGRR/00338/22-EX,26-05-2021,44144,44144
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGRR/00332/22-EX,25-05-2021,44144,44144
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGRR/00335/22-EX,25-05-2021,30901,30901
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGRR/00336/22-EX,25-05-2021,17658,17658
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IG1B/01408/22-EX,25-05-2021,31461,31461
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGRR/00322/22-EX,24-05-2021,44144,44144
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGRR/00324/22-EX,24-05-2021,17658,17658
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGRR/00325/22-EX,24-05-2021,26486,26486
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGRR/00326/22-EX,24-05-2021,44144,44144
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGRR/00330/22-EX,24-05-2021,44144,44144
NEC082,1101131;AEMP000799000371;AEMP000799000509;1200139;1100722,IGRR/00315/22-EX,23-05-2021,44144,40668.8
NEC084,1101147;1101254,JLMG/00969/20-21,31-03-2021,1345,1343.99
NEC088,1101309;1200038;1101258,ILSI/00241/21-22,22-05-2021,203964,202363.99
NEC090,1200125;1200139;1100718,IGFX/09159/22-EX,27-05-2021,233233,232455.98
NEC095,1101146;1100766;1101116;1101195;1101174;11001466,IGFX/08373/22-EX,22-05-2021,133974,133974
NEC095,1101146;1100766;1101116;1101195;1101174;11001466,ILT2/00118/21-22,07-05-2021,95696,55546.99
NEC097,1101058;1101311;1101310;1200038;1101258,ILAI/00226/21-22,26-05-2021,74174,32741
NEC098,1101255;1101244;1200139;1100718;1101083,IGAA/02475/20-21,24-03-2021,5380,5380
NEC098,1101255;1101244;1200139;1100718;1101083,IGAD/00167/20-21,21-03-2021,3923,3197.03
NEC099,1100321;1101289;1101122;11001442;11001346,IGFX/08439/22-EX,23-05-2021,385986,385986
NEC099,1100321;1101289;1101122;11001442;11001346,IGFX/07919/22-EX,19-05-2021,50751,50751
NEC099,1100321;1101289;1101122;11001442;11001346,IGFX/07920/22-EX,19-05-2021,337737,328012
NEC100,1101058;1101311;1101310;1200038;1101258,ILSI/00248/21-22,22-05-2021,201001,3728
NEC101,1100321;1101289;11001418;1101122;11001442;11001346,JGAK/00469/20-21,31-03-2021,74,74
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGDE/00685/22-EX,27-05-2021,47347,47347
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/09042/22-EX,27-05-2021,382782,382782
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/09044/22-EX,27-05-2021,382782,382782
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGDE/00678/22-EX,26-05-2021,23674,23674
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGDE/00679/22-EX,26-05-2021,42613,42613
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/08856/22-EX,26-05-2021,334935,334935
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/08868/22-EX,26-05-2021,430630,430630
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/08682/22-EX,25-05-2021,382782,382782
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/08683/22-EX,25-05-2021,382782,382782
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07450/22-EX,15-05-2021,382782,382782
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07519/22-EX,15-05-2021,382782,382782
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07526/22-EX,15-05-2021,201401,201401
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07527/22-EX,15-05-2021,191391,191391
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07332/22-EX,14-05-2021,430630,430630
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07388/22-EX,14-05-2021,430630,430630
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07232/22-EX,13-05-2021,334935,334935
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07233/22-EX,13-05-2021,47848,47848
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07286/22-EX,13-05-2021,334935,334935
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07287/22-EX,13-05-2021,47848,47848
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/07029/22-EX,12-05-2021,430630,430630
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/06915/22-EX,11-05-2021,402803,402803
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/06916/22-EX,11-05-2021,47848,47848
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/06685/22-EX,10-05-2021,334935,334935
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/06472/22-EX,09-05-2021,334935,334935
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/06241/22-EX,08-05-2021,287087,287087
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/06242/22-EX,08-05-2021,95696,95696
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/06300/22-EX,08-05-2021,402803,402803
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/06333/22-EX,08-05-2021,334935,334935
NEC103,1101116;1101146;1101314;1101195;1101174;11001466,IGFX/06351/22-EX,08-05-2021,334935,307532
NED004,1101047;1200178;1100072;1200139;1101263,ILCB/00337/21-22,26-05-2021,227728,227728
NED004,1101047;1200178;1100072;1200139;1101263,ILCB/00324/21-22,25-05-2021,223173,223173
NED004,1101047;1200178;1100072;1200139;1101263,ILCB/00295/21-22,20-05-2021,223173,213972.94
NED009,1100790;1100739;1100653;1101083,IGFX/09034/22-EX,27-05-2021,109309,109309
NED009,1100790;1100739;1100653;1101083,IGFX/08858/22-EX,26-05-2021,200400,200400
NED009,1100790;1100739;1100653;1101083,IGFX/08992/22-EX,26-05-2021,109309,109309
NED009,1100790;1100739;1100653;1101083,IGFX/08721/22-EX,25-05-2021,109309,109309
NED009,1100790;1100739;1100653;1101083,IGFX/08536/22-EX,24-05-2021,109309,109309
NED009,1100790;1100739;1100653;1101083,IGFX/08631/22-EX,24-05-2021,109309,8649.9
NED018,1101295;AEMP000799000429;1100748;1100784,IGFX/03862/22-EX,24-04-2021,182582,182582
NED018,1101295;AEMP000799000429;1100748;1100784,IGFX/03051/22-EX,19-04-2021,179379,160509.98
NED020,1200125;11001434;1200151;1100718,IGDS/01134/21-22,24-05-2021,276877,160328
NED026,1101064;AEMP000799000370;1100565;1200139;11001424;1100722,SDASG/00495/2016-2017,26-12-2016,500,500
NED026,1101064;AEMP000799000370;1100565;1200139;11001424;1100722,CMGYU/04687/2016-2017,15-11-2016,60588,60588
NED056,11001379;1101075;1101289;1101122;11001442;11001346,IGNX/00082/22-EX,27-04-2021,23624,23624
NED056,11001379;1101075;1101289;1101122;11001442;11001346,IGNX/00078/22-EX,26-04-2021,215920,215920
NED056,11001379;1101075;1101289;1101122;11001442;11001346,ILNY/00082/21-22,18-04-2021,371571,268176.02
NED057,1200121;1101254,ILDS/00528/21-22,27-04-2021,289389,277091
NED071,1101064;AEMP000799000371;1101131;1200139;11001424;1100722,IG1B/01418/22-EX,27-05-2021,31461,31461
NED071,1101064;AEMP000799000371;1101131;1200139;11001424;1100722,IG1B/01395/22-EX,24-05-2021,31461,31461
NED071,1101064;AEMP000799000371;1101131;1200139;11001424;1100722,IG1B/01392/22-EX,23-05-2021,44144,44144
NED071,1101064;AEMP000799000371;1101131;1200139;11001424;1100722,IG1B/01314/22-EX,16-05-2021,31461,31461
NED071,1101064;AEMP000799000371;1101131;1200139;11001424;1100722,ILL3/00003/21-22,06-05-2021,44144,44144
NED071,1101064;AEMP000799000371;1101131;1200139;11001424;1100722,IG1B/01086/22-EX,04-05-2021,44144,44144
NED071,1101064;AEMP000799000371;1101131;1200139;11001424;1100722,IG1B/01047/22-EX,03-05-2021,44144,44144
NED071,1101064;AEMP000799000371;1101131;1200139;11001424;1100722,IG1B/00959/22-EX,02-05-2021,44144,44144
NED071,1101064;AEMP000799000371;1101131;1200139;11001424;1100722,IG1B/00935/22-EX,01-05-2021,44144,10102
NED076,1100795;1101195;1101077,IGFX/06228/22-EX,08-05-2021,47347,47347
NED076,1100795;1101195;1101077,IGFX/06168/22-EX,07-05-2021,47347,47347
NED076,1100795;1101195;1101077,IGFX/06170/22-EX,07-05-2021,94695,88379.61
NED081,1101245;1200139;1100718;1101083,IGFX/09086/22-EX,27-05-2021,108348,108348
NED081,1101245;1200139;1100718;1101083,ILCN/00353/21-22,24-05-2021,45145,45145
NED081,1101245;1200139;1100718;1101083,ILCN/00354/21-22,24-05-2021,45145,45145
NED081,1101245;1200139;1100718;1101083,ILCN/00355/21-22,24-05-2021,72232,59570.79
NED082,1101046;1200178;1101332;1200200;1101263,ILAR/02765/21-22,26-05-2021,43544,43544
NED082,1101046;1200178;1101332;1200200;1101263,ILAR/02648/21-22,24-05-2021,48348,48348
NED082,1101046;1200178;1101332;1200200;1101263,ILAR/02690/21-22,24-05-2021,21772,21772
NED082,1101046;1200178;1101332;1200200;1101263,ILAR/02691/21-22,24-05-2021,25325,7500.96
NED085,1200121;1101254,ILDS/00622/21-22,01-05-2021,214975,206135
NED086,1101131;AEMP000799000371;1100302;1200139;1100722,IG1B/01404/22-EX,25-05-2021,31461,31461
NED086,1101131;AEMP000799000371;1100302;1200139;1100722,IG1B/01012/22-EX,03-05-2021,31461,24343
NED092,1100295;1101122,IGLL/00140/21-22,22-05-2021,166066,166066
NED092,1100295;1101122,IGLL/00126/21-22,15-05-2021,154995,154995
NED092,1100295;1101122,IGLL/00098/21-22,05-05-2021,166066,121459
NED094,1100504;1100712;1101077,BAGG/02923/19-20,26-04-2019,16987,16987
NED100,1101046;1200178;1101332;1200200;1101263,ILTM/00239/21-22,17-05-2021,227177,227177
NED100,1101046;1200178;1101332;1200200;1101263,ILTM/00140/21-22,07-05-2021,111361,111361
NED100,1101046;1200178;1101332;1200200;1101263,ILTM/00141/21-22,07-05-2021,111361,110664.92
NED102,1101046;1200178;1101332;1200200;1101263,ILTM/00306/21-22,24-05-2021,49329,49315.49
NED105,AEMP000799000429;1101295;1101299;1100784;AEMP000799000507,IGFX/08216/22-EX,21-05-2021,182582,177132.98
NED121,AEMP000592000336;1200083;1200107;1100251;1101286,ILB3/00145/21-22,22-04-2021,327928,161686.05
NED126,1101175;1101313;11001348;1100712;1101077,IGFX/08843/22-EX,26-05-2021,327928,327927.98
NED139,1100504;1100712;1101077,IGFX/07547/22-EX,16-05-2021,93694,93694
NED139,1100504;1100712;1101077,IGFX/07237/22-EX,13-05-2021,140540,140540
NED139,1100504;1100712;1101077,IGFX/07239/22-EX,13-05-2021,49349,49349
NED139,1100504;1100712;1101077,IGFX/46055/21-EX,31-03-2021,92069,0.02
NED142,1101046;1200178;1101332;1200200;1101263,ILTM/00253/21-22,19-05-2021,222723,213063.1
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00617/22-EX,17-05-2021,23674,23674
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00569/22-EX,12-05-2021,26041,26041
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00505/22-EX,10-05-2021,26041,26041
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00407/22-EX,03-05-2021,23674,23674
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00391/22-EX,02-05-2021,23674,23674
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00314/22-EX,27-04-2021,26041,26041
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00254/22-EX,23-04-2021,30776,30776
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00261/22-EX,23-04-2021,30776,30776
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00262/22-EX,23-04-2021,33143,33143
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00221/22-EX,20-04-2021,26041,26041
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00222/22-EX,20-04-2021,28408,28408
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00223/22-EX,20-04-2021,28408,28408
NED146,1101116;1101146;1100766;1101195;1101174;11001466,IGDE/00177/22-EX,16-04-2021,25601,25601
NED146,1101116;1101146;1100766;1101195;1101174;11001466,ILTR/00057/21-22,16-04-2021,188188,123496
