dns_branch_code,dns_destination_code,destination_name,acedns
DS02,DES04180,SUREKALNA EX BURDWAN,Y
DS13,DES04181,NIMO EX BURDWAN,Y
DS02,DES04181,NIMO EX BURDWAN,Y
DS13,DES04182,PANDUA EX BURDWAN,Y
DS02,DES04182,PANDUA EX BURDWAN,Y
DS02,DES04183,KABLE EX BURDWAN,Y
DS13,DES04183,KABLE EX BURDWAN,Y
DS13,DES04184,BAIDYAPUR EX BURDWAN,Y
DS02,DES04184,BAIDYAPUR EX BURDWAN,Y
DS13,DES04185,MATISWARBAZAR EX BURDWAN,Y
DS02,DES04185,MATISWARBAZAR EX BURDWAN,Y
DS13,DES04186,SULTANPUR EX BURDWAN,Y
DS02,DES04186,SULTANPUR EX BURDWAN,Y
DS02,DES04187,JALUIDANGA EX BURDWAN,Y
DS13,DES04187,JALUIDANGA EX BURDWAN,Y
DS13,DES04188,BORO EX BURDWAN,Y
DS02,DES04188,BORO EX BURDWAN,Y
DS13,DES04189,BOROBAINAN EX BURDWAN,Y
DS02,DES04189,BOROBAINAN EX BURDWAN,Y
DS13,DES04190,VHDIA EX BURDWAN,Y
DS02,DES04190,VHDIA EX BURDWAN,Y
DS02,DES04191,RADHAANTAPUR EX BURDWAN,Y
DS13,DES04191,RADHAANTAPUR EX BURDWAN,Y
DS13,DES04192,SRIDHARPUR EX BURDWAN,Y
DS02,DES04192,SRIDHARPUR EX BURDWAN,Y
DS13,DES04193,GARAGACHA EX BURDWAN,Y
DS02,DES04193,GARAGACHA EX BURDWAN,Y
DS13,DES04194,BAROBAINAN EX BURDWAN,Y
DS02,DES04194,BAROBAINAN EX BURDWAN,Y
DS02,DES04195,CHAPADANGA EX BURDWAN,Y
DS13,DES04195,CHAPADANGA EX BURDWAN,Y
DS13,DES04196,MORBANDH EX BURDWAN,Y
DS02,DES04196,MORBANDH EX BURDWAN,Y
DS13,DES04197,BADAMTALA EX BURDWAN,Y
DS02,DES04197,BADAMTALA EX BURDWAN,Y
DS13,DES04198,MALAMBA EX BURDWAN,Y
DS02,DES04198,MALAMBA EX BURDWAN,Y
DS02,DES04199,UKHRID EX BURDWAN,Y
DS13,DES04199,UKHRID EX BURDWAN,Y
DS13,DES04200,PALPARA EX BURDWAN,Y
DS02,DES04200,PALPARA EX BURDWAN,Y
DS13,DES04201,ANDUL (EX-DANKUNI),Y
DS11,DES04201,ANDUL (EX-DANKUNI),Y
DS13,DES04202,BAGNAN (EX-DANKUNI),Y
DS11,DES04202,BAGNAN (EX-DANKUNI),Y
DS11,DES04203,BALIGURI (EX-DANKUNI),Y
DS13,DES04203,BALIGURI (EX-DANKUNI),Y
DS13,DES04204,BALLY (EX-DANKUNI),Y
DS11,DES04204,BALLY (EX-DANKUNI),Y
DS13,DES04205,BEGRI (EX-DANKUNI),Y
DS11,DES04205,BEGRI (EX-DANKUNI),Y
DS13,DES04206,BELUR (EX-DANKUNI),Y
DS11,DES04206,BELUR (EX-DANKUNI),Y
DS11,DES04207,CHAMRAIL (EX-DANKUNI),Y
DS13,DES04207,CHAMRAIL (EX-DANKUNI),Y
DS13,DES04208,DASNAGAR (EX-DANKUNI),Y
DS11,DES04208,DASNAGAR (EX-DANKUNI),Y
DS13,DES04209,DOMJUR (EX-DANKUNI),Y
DS11,DES04209,DOMJUR (EX-DANKUNI),Y
DS13,DES04210,LILUAH (EX-DANKUNI),Y
DS11,DES04210,LILUAH (EX-DANKUNI),Y
DS11,DES04211,RANIHATI (EX-DANKUNI),Y
DS13,DES04211,RANIHATI (EX-DANKUNI),Y
DS13,DES04212,SANKRAIL (SHL) (EX-DANKUNI),Y
DS11,DES04212,SANKRAIL (SHL) (EX-DANKUNI),Y
DS13,DES04213,SHIBPUR (EX-DANKUNI),Y
DS11,DES04213,SHIBPUR (EX-DANKUNI),Y
DS13,DES04214,SHYMPUR-1 (EX-DANKUNI),Y
DS11,DES04214,SHYMPUR-1 (EX-DANKUNI),Y
DS11,DES04215,SHYMPUR-2 (EX-DANKUNI),Y
DS13,DES04215,SHYMPUR-2 (EX-DANKUNI),Y
DS13,DES04216,ULUBERIA (EX-DANKUNI),Y
DS11,DES04216,ULUBERIA (EX-DANKUNI),Y
DS13,DES04217,KAZIPADA (EX-DANKUNI),Y
DS11,DES04217,KAZIPADA (EX-DANKUNI),Y
DS13,DES04218,FAZIRBAZAR (EX-DANKUNI),Y
DS11,DES04218,FAZIRBAZAR (EX-DANKUNI),Y
DS11,DES04219,ALOKA (EX-DANKUNI),Y
DS13,DES04219,ALOKA (EX-DANKUNI),Y
DS13,DES04220,HOWRAH MAIDAN (EX-DANKUNI),Y
DS11,DES04220,HOWRAH MAIDAN (EX-DANKUNI),Y
DS13,DES04221,BAKSHI (EX-DANKUNI),Y
DS11,DES04221,BAKSHI (EX-DANKUNI),Y
DS13,DES04222,AMTA/JHIKIRA (EX-DANKUNI),Y
DS11,DES04222,AMTA/JHIKIRA (EX-DANKUNI),Y
DS11,DES04223,UDAYNARYANPUR (EX-DANKUNI),Y
DS13,DES04223,UDAYNARYANPUR (EX-DANKUNI),Y
DS13,DES04224,KANUPATH (EX-DANKUNI),Y
DS11,DES04224,KANUPATH (EX-DANKUNI),Y
DS13,DES04225,KHILA (EX-DANKUNI),Y
DS11,DES04225,KHILA (EX-DANKUNI),Y
DS13,DES04226,PEDRO (EX-DANKUNI),Y
DS11,DES04226,PEDRO (EX-DANKUNI),Y
DS11,DES04227,MUNSHIRHAT (EX-DANKUNI),Y
DS13,DES04227,MUNSHIRHAT (EX-DANKUNI),Y
DS13,DES04228,KONA (EX-DANKUNI),Y
DS11,DES04228,KONA (EX-DANKUNI),Y
DS13,DES04229,CHENGAIL (EX-DANKUNI),Y
DS11,DES04229,CHENGAIL (EX-DANKUNI),Y
DS13,DES04230,PANCHLA (EX-DANKUNI),Y
DS11,DES04230,PANCHLA (EX-DANKUNI),Y
DS11,DES04231,BAURIA (EX-DANKUNI),Y
DS13,DES04231,BAURIA (EX-DANKUNI),Y
DS13,DES04232,BARGACHIA (EX-DANKUNI),Y
DS11,DES04232,BARGACHIA (EX-DANKUNI),Y
DS13,DES04233,58 GATE (EX-DANKUNI),Y
DS11,DES04233,58 GATE (EX-DANKUNI),Y
DS13,DES04234,BOLUHATI (EX-DANKUNI),Y
DS11,DES04234,BOLUHATI (EX-DANKUNI),Y
DS11,DES04235,CARRY ROAD (EX-DANKUNI),Y
DS13,DES04235,CARRY ROAD (EX-DANKUNI),Y
DS13,DES04236,SALKIA (EX-DANKUNI),Y
DS11,DES04236,SALKIA (EX-DANKUNI),Y
DS13,DES04237,BARUIPARA (EX-DANKUNI),Y
DS11,DES04237,BARUIPARA (EX-DANKUNI),Y
DS13,DES04238,JONAI (EX-DANKUNI),Y
DS11,DES04238,JONAI (EX-DANKUNI),Y
DS11,DES04239,BEGAMPUR (EX-DANKUNI),Y
DS13,DES04239,BEGAMPUR (EX-DANKUNI),Y
DS13,DES04240,NAITI (EX-DANKUNI),Y
DS11,DES04240,NAITI (EX-DANKUNI),Y
DS13,DES04241,CHAMPADANGA (EX-DANKUNI),Y
DS11,DES04241,CHAMPADANGA (EX-DANKUNI),Y
DS13,DES04242,DANKUNI (EX-DANKUNI),Y
DS11,DES04242,DANKUNI (EX-DANKUNI),Y
DS11,DES04243,JANGIPARA (EX-DANKUNI),Y
DS13,DES04243,JANGIPARA (EX-DANKUNI),Y
DS13,DES04244,UDAYNARAYANPUR (EX-DANKUNI),Y
DS11,DES04244,UDAYNARAYANPUR (EX-DANKUNI),Y
DS13,DES04245,UDANG (EX-DANKUNI),Y
DS11,DES04245,UDANG (EX-DANKUNI),Y
DS13,DES04246,"58, NO. GATE (EX-DANKUNI)",Y
DS11,DES04246,"58, NO. GATE (EX-DANKUNI)",Y
DS11,DES04247,RAJBALHAT (EX-DANKUNI),Y
DS13,DES04247,RAJBALHAT (EX-DANKUNI),Y
DS13,DES04248,SREERAMPUR (EX-DANKUNI),Y
DS11,DES04248,SREERAMPUR (EX-DANKUNI),Y
DS13,DES04249,TARAKESHWAR (EX-DANKUNI),Y
DS11,DES04249,TARAKESHWAR (EX-DANKUNI),Y
DS13,DES04250,BHADRESWAR (EX-DANKUNI),Y
DS11,DES04250,BHADRESWAR (EX-DANKUNI),Y
DS11,DES04251,UTTARPARA (EX-DANKUNI),Y
DS13,DES04251,UTTARPARA (EX-DANKUNI),Y
DS11,DES04252,SODHPUR(HOOGLY) (EX-DANKUNI),Y
DS11,DES04253,GURAP (EX-DANKUNI),Y
DS11,DES04254,KON NAGAR EX DANKUNI,Y
DS11,DES04255,RISHRA EX DANKUNI,Y
DS11,DES04256,CHANDAN NAGAR (EX-DANKUNI),Y
DS11,DES04257,CHANDITALA (EX-DANKUNI),Y
DS11,DES04258,HARIPAL (EX-DANKUNI),Y
DS11,DES04259,SIAKHALA (EX-DANKUNI),Y
DS11,DES04260,SINGUR (EX-DANKUNI),Y
DS11,DES04261,BALIPUR(EX-DANKUNI),Y
B003,DES04262,AISHMALI(EX KNJ),Y
B003,DES04263,AKAIPUR (EX KNJ),Y
B003,DES04264,ALAIPUR (EX KNJ),Y
B003,DES04265,ARANGHATA (EX KNJ),Y
B003,DES04266,BAGDAH (EX KNJ),N
B003,DES04267,BAJITPUR (EX KNJ),Y
B003,DES04268,BALLAVPARA(EX KNJ),Y
B003,DES04269,BANESWARPUR (EX KNJ),Y
B003,DES04270,BANGAON(EX KNJ),Y
B003,DES04271,BARNIA(EX KNJ),Y
B003,DES04272,BETAI(EX KNJ),Y
B003,DES04273,BETHUADAHARY(EX KNJ),Y
B003,DES04274,BIROHI(EX KNJ),Y
B003,DES04275,CHAKDAHA(EX KNJ),Y
B003,DES04276,DARERMATH (KARIMPUR)(EX KNJ),Y
B003,DES04277,DEBOGRAM(EX KNJ),Y
B003,DES04278,DHANTALA(EX KNJ),Y
B003,DES04279,DUTTAFULIA(EX KNJ),Y
B003,DES04280,GANGNAPUR(EX KNJ),Y
B003,DES04281,GOPAL NAGAR(EX KNJ),Y
B003,DES04282,HARINGHATA(EX KNJ),Y
B003,DES04283,HABIBPUR (EX KNJ),Y
B003,DES04284,JAGULIA(EX KNJ),Y
B003,DES04285,KALAMBAGAN(EX KNJ),Y
B003,DES04286,KARIMPUR(EX KNJ),Y
B003,DES04287,KRISHNA NAGAR DUMP,Y
B003,DES04288,MADANPUR(EX KNJ),Y
B003,DES04289,MAJHERGRAM(EX KNJ),Y
B003,DES04290,NABADWIP(EX KNJ),Y
B003,DES04291,NAGARUKHRA(EX KNJ),Y
B003,DES04292,NIMTALA(EX KNJ),Y
B003,DES04293,NOAPARA(EAST)(EX KNJ),Y
B003,DES04294,PAIRADANGA(EX KNJ),Y
B003,DES04295,PALPARA(EX KNJ),Y
B003,DES04296,PLASSEY(EX KNJ),Y
B003,DES04297,PLASSEYPARA(EX KNJ),Y
B003,DES04298,SILINDA(EX KNJ),Y
B003,DES04299,SIMURALI(EX KNJ),Y
DS03,DES04300,ANDAL (EX RNJ),Y
EW07,DES04300,ANDAL (EX RNJ),Y
DS03,DES04301,ANGADPUR (EX RNJ),Y
EW07,DES04301,ANGADPUR (EX RNJ),Y
DS03,DES04302,ANGADPUR INDUSTIAL AREA (EX RNJ),Y
EW07,DES04302,ANGADPUR INDUSTIAL AREA (EX RNJ),Y
DS03,DES04303,ARRAHA (EX RNJ),Y
EW07,DES04303,ARRAHA (EX RNJ),Y
DS03,DES04304,ASANSOL (EX RNJ),Y
EW07,DES04304,ASANSOL (EX RNJ),Y
DS03,DES04305,BANSKOPA (EX RNJ),Y
EW07,DES04305,BANSKOPA (EX RNJ),Y
DS03,DES04306,BAGANGORA (EX RNJ),Y
EW07,DES04306,BAGANGORA (EX RNJ),Y
DS03,DES04307,BAMUNNARA (EX RNJ),Y
EW07,DES04307,BAMUNNARA (EX RNJ),Y
DS03,DES04308,BANKURA (EX RNJ),Y
EW07,DES04308,BANKURA (EX RNJ),Y
DS03,DES04309,BARJORA (EX RNJ),Y
EW07,DES04309,BARJORA (EX RNJ),Y
DS03,DES04310,BARAKAR (EX RNJ),Y
EW07,DES04310,BARAKAR (EX RNJ),Y
DS03,DES04311,BENACHITI (EX RNJ),Y
EW07,DES04311,BENACHITI (EX RNJ),Y
DS03,DES04312,BHIMGHAR (EX RNJ),Y
EW07,DES04312,BHIMGHAR (EX RNJ),Y
DS03,DES04313,BENACHITYAPUR (EX RNJ),Y
EW07,DES04313,BENACHITYAPUR (EX RNJ),Y
DS03,DES04314,BIRBHANPUR (EX RNJ),Y
EW07,DES04314,BIRBHANPUR (EX RNJ),Y
DS03,DES04315,BUDHAMORE (ASANSOLE) (EX RNJ),Y
EW07,DES04315,BUDHAMORE (ASANSOLE) (EX RNJ),Y
DS03,DES04316,BURNPUR (EX RNJ),Y
EW07,DES04316,BURNPUR (EX RNJ),Y
DS03,DES04317,BUDBUD (EX RNJ),Y
EW07,DES04317,BUDBUD (EX RNJ),Y
DS03,DES04318,BURDWAN (EX RNJ),Y
EW07,DES04318,BURDWAN (EX RNJ),Y
DS03,DES04319,CHANDA MORE (EX RNJ),Y
EW07,DES04319,CHANDA MORE (EX RNJ),Y
DS03,DES04320,CHELOD (EX RNJ),Y
EW07,DES04320,CHELOD (EX RNJ),Y
DS03,DES04321,DAKSHIN KHANDA (EX RNJ),Y
EW07,DES04321,DAKSHIN KHANDA (EX RNJ),Y
DS03,DES04322,DENDUA (EX RNJ),Y
EW07,DES04322,DENDUA (EX RNJ),Y
DS03,DES04323,DURLAVPUR (EX RNJ),Y
EW07,DES04323,DURLAVPUR (EX RNJ),Y
DS03,DES04324,DOMANI (EX RNJ),Y
EW07,DES04324,DOMANI (EX RNJ),Y
DS03,DES04325,DURGAPUR (EX RNJ)],Y
EW07,DES04325,DURGAPUR (EX RNJ)],Y
DS03,DES04326,FULJHOR (EX RNJ),Y
EW07,DES04326,FULJHOR (EX RNJ),Y
DS03,DES04327,GANGALGHATI (EX RNJ),Y
EW07,DES04327,GANGALGHATI (EX RNJ),Y
DS03,DES04328,GOPAL MATH (EX RNJ),Y
EW07,DES04328,GOPAL MATH (EX RNJ),Y
DS03,DES04329,GOURANDI (EX RNJ),Y
EW07,DES04329,GOURANDI (EX RNJ),Y
DS03,DES04330,GOURBAZAR (EX RNJ),Y
EW07,DES04330,GOURBAZAR (EX RNJ),Y
DS03,DES04331,IKRA (EX RNJ),Y
EW07,DES04331,IKRA (EX RNJ),Y
DS03,DES04332,IISCO STEEL PLANT (EX RNJ),Y
EW07,DES04332,IISCO STEEL PLANT (EX RNJ),Y
DS03,DES04333,"INDO-AMERICAN MORE, DURGAPUR (EX RNJ)",Y
EW07,DES04333,"INDO-AMERICAN MORE, DURGAPUR (EX RNJ)",Y
DS03,DES04334,JAMURIA (EX RNJ),Y
EW07,DES04334,JAMURIA (EX RNJ),Y
DS03,DES04335,JAMURIA (INDUSTRIAL) (EX RNJ),Y
EW07,DES04335,JAMURIA (INDUSTRIAL) (EX RNJ),Y
DS03,DES04336,JHANJRA COLONY (EX RNJ),Y
EW07,DES04336,JHANJRA COLONY (EX RNJ),Y
DS03,DES04337,KALIPAHARI (EX RNJ),Y
EW07,DES04337,KALIPAHARI (EX RNJ),Y
DS03,DES04338,KATABERIA (EX RNJ),Y
EW07,DES04338,KATABERIA (EX RNJ),Y
DS03,DES04339,KALIDASPUR (EX RNJ),Y
EW07,DES04339,KALIDASPUR (EX RNJ),Y
DS03,DES04340,KENDRA  (EX RNJ),Y
EW07,DES04340,KENDRA  (EX RNJ),Y
DS03,DES04341,KALLA CENT HOSPITAL (EX RNJ),Y
EW07,DES04341,KALLA CENT HOSPITAL (EX RNJ),Y
DS03,DES04342,KENDRA GRAM (EX RNJ),Y
EW07,DES04342,KENDRA GRAM (EX RNJ),Y
DS03,DES04343,KULTI (EX RNJ),Y
EW07,DES04343,KULTI (EX RNJ),Y
DS03,DES04344,LAUDOHA (EX RNJ),Y
EW07,DES04344,LAUDOHA (EX RNJ),Y
DS03,DES04345,LALGANG (EX RNJ),Y
EW07,DES04345,LALGANG (EX RNJ),Y
DS03,DES04346,MADHUKUNDA (EX RNJ),Y
EW07,DES04346,MADHUKUNDA (EX RNJ),Y
DS03,DES04347,MAMRA (EX RNJ),Y
EW07,DES04347,MAMRA (EX RNJ),Y
DS03,DES04348,MANGALPUR (EX RNJ),Y
EW07,DES04348,MANGALPUR (EX RNJ),Y
DS03,DES04349,MANGALPUR INDUSTRIAL AREA (EX RNJ),Y
EW07,DES04349,MANGALPUR INDUSTRIAL AREA (EX RNJ),Y
DS03,DES04350,MEJIA (EX RNJ),Y
EW07,DES04350,MEJIA (EX RNJ),Y
DS03,DES04351,METALI (EX RNJ),Y
EW07,DES04351,METALI (EX RNJ),Y
DS03,DES04352,MOHAL (EX RNJ),Y
EW07,DES04352,MOHAL (EX RNJ),Y
DS03,DES04353,MOLANDIGI (EX RNJ),Y
EW07,DES04353,MOLANDIGI (EX RNJ),Y
DS03,DES04354,MOHISHILA (EX RNJ),Y
EW07,DES04354,MOHISHILA (EX RNJ),Y
DS03,DES04355,MUCHIPARA (EX RNJ),Y
EW07,DES04355,MUCHIPARA (EX RNJ),Y
DS03,DES04356,NATUNDANGA (EX RNJ),Y
EW07,DES04356,NATUNDANGA (EX RNJ),Y
DS03,DES04357,NINGHA (EX RNJ),Y
EW07,DES04357,NINGHA (EX RNJ),Y
DS03,DES04358,NEW EGARA (EX RNJ),Y
EW07,DES04358,NEW EGARA (EX RNJ),Y
DS03,DES04359,PABRA MORE (EX RNJ),Y
EW07,DES04359,PABRA MORE (EX RNJ),Y
DS03,DES04360,PANAGARH (EX RNJ),Y
EW07,DES04360,PANAGARH (EX RNJ),Y
DS03,DES04361,PANDABESHWAR (EX RNJ),Y
EW07,DES04361,PANDABESHWAR (EX RNJ),Y
DS03,DES04362,PURULIA (EX RNJ),Y
EW07,DES04362,PURULIA (EX RNJ),Y
DS05,DES04362,PURULIA (EX RNJ),Y
DS03,DES04363,RAJBANDH (EX RNJ),Y
EW07,DES04363,RAJBANDH (EX RNJ),Y
DS03,DES04364,RANIGANJ  DUMP,Y
EW07,DES04364,RANIGANJ  DUMP,Y
DS03,DES04365,RANIGANJ (EX RNJ),Y
EW07,DES04365,RANIGANJ (EX RNJ),Y
DS03,DES04366,RANISAYER (EX RNJ),Y
EW07,DES04366,RANISAYER (EX RNJ),Y
DS03,DES04367,RATI- BATI (EX RNJ),Y
EW07,DES04367,RATI- BATI (EX RNJ),Y
DS03,DES04368,RANISAYER MORE (EX RNJ),Y
EW07,DES04368,RANISAYER MORE (EX RNJ),Y
DS03,DES04369,RAKHITPUR (EX RNJ),Y
EW07,DES04369,RAKHITPUR (EX RNJ),Y
DS03,DES04370,RANITALA (KULTI) (EX RNJ),Y
EW07,DES04370,RANITALA (KULTI) (EX RNJ),Y
DS03,DES04371,RUPNARAINPUR (EX RNJ),Y
EW07,DES04371,RUPNARAINPUR (EX RNJ),Y
DS03,DES04372,SALTORA (EX RNJ),Y
EW07,DES04372,SALTORA (EX RNJ),Y
DS03,DES04373,SALANPUR (EX RNJ),Y
EW07,DES04373,SALANPUR (EX RNJ),Y
DS03,DES04374,SANTALDIHI (EX RNJ),Y
EW07,DES04374,SANTALDIHI (EX RNJ),Y
DS03,DES04375,SARPI MORE (EX RNJ),Y
EW07,DES04375,SARPI MORE (EX RNJ),Y
DS03,DES04376,SONPUR BAZARI (EX RNJ),Y
EW07,DES04376,SONPUR BAZARI (EX RNJ),Y
DS03,DES04377,SHIBPUR (EX RNJ),Y
EW07,DES04377,SHIBPUR (EX RNJ),Y
DS03,DES04378,UKRA (EX RNJ),Y
EW07,DES04378,UKRA (EX RNJ),Y
DS03,DES04379,"UTTARAYAN,NADIHA ROAD (EX RNJ)",Y
EW07,DES04379,"UTTARAYAN,NADIHA ROAD (EX RNJ)",Y
DS03,DES04380,SNAAMUKHI (EX RNJ),Y
EW07,DES04380,SNAAMUKHI (EX RNJ),Y
DS03,DES04381,POKHNNA (EX RNJ),Y
EW07,DES04381,POKHNNA (EX RNJ),Y
DS03,DES04382,BORJORA (EX RNJ),Y
EW07,DES04382,BORJORA (EX RNJ),Y
DS03,DES04383,MEGIA (EX RNJ),Y
EW07,DES04383,MEGIA (EX RNJ),Y
DS03,DES04384,KHATRA (EX RNJ),Y
EW07,DES04384,KHATRA (EX RNJ),Y
DS03,DES04385,RAGHUNATHPUR (EX RNJ),Y
EW07,DES04385,RAGHUNATHPUR (EX RNJ),Y
DS03,DES04386,GANGAJAL GHATI (EX RNJ),Y
EW07,DES04386,GANGAJAL GHATI (EX RNJ),Y
DS03,DES04387,NANDANPUR (EX RNJ),Y
EW07,DES04387,NANDANPUR (EX RNJ),Y
DS03,DES04388,GODARDIH (EX RNJ),Y
EW07,DES04388,GODARDIH (EX RNJ),Y
DS09,DES04389,ADISAPTAGRAM ( EX MOGRA),Y
EE07,DES04389,ADISAPTAGRAM ( EX MOGRA),Y
DS09,DES04390,AKNA ( EX MOGRA),Y
EE07,DES04390,AKNA ( EX MOGRA),Y
DS09,DES04391,BAHIRKHANDA ( EX MOGRA),Y
EE07,DES04391,BAHIRKHANDA ( EX MOGRA),Y
DS09,DES04392,BAHULA ( EX MOGRA),Y
EE07,DES04392,BAHULA ( EX MOGRA),Y
DS09,DES04393,BAIDYAPUR ( EX MOGRA),Y
EE07,DES04393,BAIDYAPUR ( EX MOGRA),Y
DS09,DES04394,BAINCHI ( EX MOGRA),Y
EE07,DES04394,BAINCHI ( EX MOGRA),Y
DS09,DES04395,BAINCHIGRAM ( EX MOGRA),Y
EE07,DES04395,BAINCHIGRAM ( EX MOGRA),Y
DS09,DES04396,BAJITPUR ( EX MOGRA),Y
EE07,DES04396,BAJITPUR ( EX MOGRA),Y
DS09,DES04397,BALAGARH ( EX MOGRA),Y
EE07,DES04397,BALAGARH ( EX MOGRA),Y
DS09,DES04398,BALIGURI ( EX MOGRA),Y
EE07,DES04398,BALIGURI ( EX MOGRA),Y
DS09,DES04399,BANASBARIA ( EX MOGRA),Y
EE07,DES04399,BANASBARIA ( EX MOGRA),Y
DS09,DES04400,BANDEL ( EX MOGRA),Y
EE07,DES04400,BANDEL ( EX MOGRA),Y
DS09,DES04401,BANESWARPUR ( EX MOGRA),Y
EE07,DES04401,BANESWARPUR ( EX MOGRA),Y
DS09,DES04402,BHANDERHATI( EX MOGRA),Y
EE07,DES04402,BHANDERHATI( EX MOGRA),Y
DS09,DES04403,BHASTARA ( EX MOGRA),Y
EE07,DES04403,BHASTARA ( EX MOGRA),Y
DS09,DES04404,BOSO ( EX MOGRA),Y
EE07,DES04404,BOSO ( EX MOGRA),Y
DS09,DES04405,BELMURI ( EX MOGRA),Y
EE07,DES04405,BELMURI ( EX MOGRA),Y
DS09,DES04406,CHAGRAM ( EX MOGRA),Y
EE07,DES04406,CHAGRAM ( EX MOGRA),Y
DS09,DES04407,CHANDANNAGAR ( EX MOGRA),Y
EE07,DES04407,CHANDANNAGAR ( EX MOGRA),Y
DS09,DES04408,CHINSURA ( EX MOGRA),Y
EE07,DES04408,CHINSURA ( EX MOGRA),Y
DS09,DES04409,CHOUTARA ( EX MOGRA),Y
EE07,DES04409,CHOUTARA ( EX MOGRA),Y
DS09,DES04410,DASGHARA( EX MOGRA),Y
EE07,DES04410,DASGHARA( EX MOGRA),Y
DS09,DES04411,DHANIAKHALI ( EX MOGRA),Y
EE07,DES04411,DHANIAKHALI ( EX MOGRA),Y
DS09,DES04412,DIARA ( EX MOGRA),Y
EE07,DES04412,DIARA ( EX MOGRA),Y
DS09,DES04413,DUMURDAHA ( EX MOGRA),Y
EE07,DES04413,DUMURDAHA ( EX MOGRA),Y
DS09,DES04414,DWARBASANI ( EX MOGRA),Y
EE07,DES04414,DWARBASANI ( EX MOGRA),Y
DS09,DES04415,FEETER ROAD ( EX MOGRA),Y
EE07,DES04415,FEETER ROAD ( EX MOGRA),Y
DS09,DES04416,GOTU ( EX MOGRA),Y
EE07,DES04416,GOTU ( EX MOGRA),Y
DS09,DES04417,GUPTIPARA ( EX MOGRA),Y
EE07,DES04417,GUPTIPARA ( EX MOGRA),Y
DS09,DES04418,GURAP ( EX MOGRA),Y
EE07,DES04418,GURAP ( EX MOGRA),Y
DS09,DES04419,HARIPAL ( EX MOGRA),Y
EE07,DES04419,HARIPAL ( EX MOGRA),Y
DS09,DES04420,HARIT ( EX MOGRA),Y
EE07,DES04420,HARIT ( EX MOGRA),Y
DS09,DES04421,HASNAN ( EX MOGRA),Y
EE07,DES04421,HASNAN ( EX MOGRA),Y
DS09,DES04422,HATGACHA ( EX MOGRA),Y
EE07,DES04422,HATGACHA ( EX MOGRA),Y
DS09,DES04423,HOOGHLY ( EX MOGRA),Y
EE07,DES04423,HOOGHLY ( EX MOGRA),Y
DS09,DES04424,HOYRA ( EX MOGRA),Y
EE07,DES04424,HOYRA ( EX MOGRA),Y
DS09,DES04425,INCHURA ( EX MOGRA),Y
EE07,DES04425,INCHURA ( EX MOGRA),Y
DS09,DES04426,ITUCHUNA ( EX MOGRA),Y
EE07,DES04426,ITUCHUNA ( EX MOGRA),Y
DS09,DES04427,JAIER ( EX MOGRA),Y
EE07,DES04427,JAIER ( EX MOGRA),Y
DS09,DES04428,JAMGRAM ( EX MOGRA),Y
EE07,DES04428,JAMGRAM ( EX MOGRA),Y
DS09,DES04429,JHARUBATI ( EX MOGRA),Y
EE07,DES04429,JHARUBATI ( EX MOGRA),Y
DS09,DES04430,JIRAT ( EX MOGRA),Y
EE07,DES04430,JIRAT ( EX MOGRA),Y
DS09,DES04431,KAIKALA ( EX MOGRA),Y
EE07,DES04431,KAIKALA ( EX MOGRA),Y
DS09,DES04432,KALACHARA ( EX MOGRA),Y
EE07,DES04432,KALACHARA ( EX MOGRA),Y
DS09,DES04433,KALNA ( EX MOGRA),Y
EE07,DES04433,KALNA ( EX MOGRA),Y
DS09,DES04434,KAMARKUNDU ( EX MOGRA),Y
EE07,DES04434,KAMARKUNDU ( EX MOGRA),Y
DS09,DES04435,KANAJHULI ( EX MOGRA),Y
EE07,DES04435,KANAJHULI ( EX MOGRA),Y
DS09,DES04436,KHAJURDAHA ( EX MOGRA),Y
EE07,DES04436,KHAJURDAHA ( EX MOGRA),Y
DS09,DES04437,KHAMARGACHI ( EX MOGRA),Y
EE07,DES04437,KHAMARGACHI ( EX MOGRA),Y
DS09,DES04438,KHANAN ( EX MOGRA),Y
EE07,DES04438,KHANAN ( EX MOGRA),Y
DS09,DES04439,KHIRKUNDI ( EX MOGRA),Y
EE07,DES04439,KHIRKUNDI ( EX MOGRA),Y
DS09,DES04440,KOROLA ( EX MOGRA),Y
EE07,DES04440,KOROLA ( EX MOGRA),Y
DS09,DES04441,KULIAPARA ( EX MOGRA),Y
EE07,DES04441,KULIAPARA ( EX MOGRA),Y
DS09,DES04442,KUNTIGHAT ( EX MOGRA),Y
EE07,DES04442,KUNTIGHAT ( EX MOGRA),Y
DS09,DES04443,LOKNATH ( EX MOGRA),Y
EE07,DES04443,LOKNATH ( EX MOGRA),Y
DS09,DES04444,MAGRA ( EX MOGRA),N
EE07,DES04444,MAGRA ( EX MOGRA),N
DS09,DES04445,MOHANDA ( EX MOGRA),Y
EE07,DES04445,MOHANDA ( EX MOGRA),Y
DS09,DES04446,MALIYA ( EX MOGRA),Y
EE07,DES04446,MALIYA ( EX MOGRA),Y
DS09,DES04447,MOMUDPUR ( EX MOGRA),Y
EE07,DES04447,MOMUDPUR ( EX MOGRA),Y
DS09,DES04448,MANKUNDU ( EX MOGRA),Y
EE07,DES04448,MANKUNDU ( EX MOGRA),Y
DS09,DES04449,MOHIPALPUR ( EX MOGRA),Y
EE07,DES04449,MOHIPALPUR ( EX MOGRA),Y
