depot code ,destination code ,freight,acedns,date
F001,DES02537,,,
F003,DES02538,,,
F003,DES02539,,,
F003,DES02540,,,
F003,DES02541,,,
F003,DES02542,,,
F003,DES02543,,,
F003,DES02544,,,
F003,DES02545,,,
F003,DES02546,,,
F003,DES02547,,,
F003,DES02548,,,
F003,DES02549,,,
F003,DES02550,,,
F003,DES02551,,,
F003,DES02552,,,
F003,DES02553,,,
F003,DES02554,,,
F003,DES02555,,,
F003,DES02556,,,
F003,DES02557,,,
F003,DES02558,,,
F003,DES02559,,,
F003,DES02560,,,
F003,DES02561,,,
F003,DES02562,,,
F003,DES02563,,,
F003,DES02564,,,
F003,DES02565,,,
F002,DES02566,,,
F002,DES02567,,,
F002,DES02568,,,
F002,DES02569,,,
F002,DES02570,,,
F002,DES02571,,,
F002,DES02572,,,
F002,DES02573,,,
F002,DES02574,,,
F002,DES02575,,,
F002,DES02576,,,
F002,DES02577,,,
F002,DES02578,,,
F002,DES02579,,,
F002,DES02580,,,
F002,DES02581,,,
F002,DES02582,,,
F002,DES02583,,,
F002,DES02584,,,
F002,DES02585,,,
EE06,DES02586,,,
EE06,DES02587,,,
EE06,DES02588,,,
EE06,DES02589,,,
EE06,DES02590,,,
EE06,DES02591,,,
EE06,DES02592,,,
EE06,DES02593,,,
EE06,DES02594,,,
EE06,DES02595,,,
EE06,DES02596,,,
EE06,DES02597,,,
EE06,DES02598,,,
EE06,DES02599,,,
EE06,DES02600,,,
EE06,DES02601,,,
EE06,DES02602,,,
EE06,DES02603,,,
EE06,DES02604,,,
EE06,DES02605,,,
EE06,DES02606,,,
EE06,DES02607,,,
EE06,DES02608,,,
EE06,DES02609,,,
EE06,DES02610,,,
EE06,DES02611,,,
EE06,DES02612,,,
EE06,DES02613,,,
EE06,DES02614,,,
EE06,DES02615,,,
EE06,DES02616,,,
EE06,DES02617,,,
EE06,DES02618,,,
EE06,DES02619,,,
EE06,DES02620,,,
EE06,DES02621,,,
EE06,DES02622,,,
EE06,DES02623,,,
EE06,DES02624,,,
EE06,DES02625,,,
EE06,DES02626,,,
EE06,DES02627,,,
EE06,DES02628,,,
EE06,DES02629,,,
EE06,DES02630,,,
EE06,DES02631,,,
EE06,DES02632,,,
EE06,DES02633,,,
EE06,DES02634,,,
EE06,DES02635,,,
EE06,DES02636,,,
EE06,DES02637,,,
EE06,DES02638,,,
EE06,DES02639,,,
EE06,DES02640,,,
EE06,DES02641,,,
EE06,DES02642,,,
EE06,DES02643,,,
EE06,DES02644,,,
EE06,DES02645,,,
EE06,DES02646,,,
EE06,DES02647,,,
EE06,DES02648,,,
EE06,DES02649,,,
EE06,DES02650,,,
EE06,DES02651,,,
EE06,DES02652,,,
EE06,DES02653,,,
EE06,DES02654,,,
EE06,DES02655,,,
EE06,DES02656,,,
EE06,DES02657,,,
EE06,DES02658,,,
EE06,DES02659,,,
EE06,DES02660,,,
EE06,DES02661,,,
EE06,DES02662,,,
EE06,DES02663,,,
EE06,DES02664,,,
EE06,DES02665,,,
EE06,DES02666,,,
EE06,DES02667,,,
EE06,DES02668,,,
EE06,DES02669,,,
EE06,DES02670,,,
EE06,DES02671,,,
EE06,DES02672,,,
EE06,DES02673,,,
EE06,DES02674,,,
EE06,DES02675,,,
EE06,DES02676,,,
EE06,DES02677,,,
EE06,DES02678,,,
EE06,DES02679,,,
EE06,DES02680,,,
EE06,DES02681,,,
EE06,DES02682,,,
EE06,DES02683,,,
EE06,DES02684,,,
EE06,DES02685,,,
EE06,DES02686,,,
EE06,DES02687,,,
EE06,DES02688,,,
EE06,DES02689,,,
EE04,DES02690,,,
EE04,DES02691,,,
EE04,DES02692,,,
EE04,DES02693,,,
EE04,DES02694,,,
EE04,DES02695,,,
EE04,DES02696,,,
EE04,DES02697,,,
EE04,DES02698,,,
EE04,DES02699,,,
EE04,DES02700,,,
EE04,DES02701,,,
EE04,DES02702,,,
EE04,DES02703,,,
EE04,DES02704,,,
EE04,DES02705,,,
EE04,DES02706,,,
EE04,DES02707,,,
EE04,DES02708,,,
EE04,DES02709,,,
EE04,DES02710,,,
EE04,DES02711,,,
EE04,DES02712,,,
EE04,DES02713,,,
EE04,DES02714,,,
EE04,DES02715,,,
EE04,DES02716,,,
EE04,DES02717,,,
EE04,DES02718,,,
EE04,DES02719,,,
EE04,DES02720,,,
EE04,DES02721,,,
EE04,DES02722,,,
EE04,DES02723,,,
EE04,DES02724,,,
EE04,DES02725,,,
EE04,DES02726,,,
EE04,DES02727,,,
EE04,DES02728,,,
EE04,DES02729,,,
EE04,DES02730,,,
EE04,DES02731,,,
EE04,DES02732,,,
EE04,DES02733,,,
EE04,DES02734,,,
EE04,DES02735,,,
EE04,DES02736,,,
EE04,DES02737,,,
EE04,DES02738,,,
EE04,DES02739,,,
EE04,DES02740,,,
EE04,DES02741,,,
EE04,DES02742,,,
EE04,DES02743,,,
EE04,DES02744,,,
EE04,DES02745,,,
EE04,DES02746,,,
EE04,DES02747,,,
EE04,DES02748,,,
EE04,DES02749,,,
EE04,DES02750,,,
EE04,DES02751,,,
EE04,DES02752,,,
EE04,DES02753,,,
EE04,DES02754,,,
EE04,DES02755,,,
EE04,DES02756,,,
EE04,DES02757,,,
EE04,DES02758,,,
EE04,DES02759,,,
EE04,DES02760,,,
EE04,DES02761,,,
EE04,DES02762,,,
EE04,DES02763,,,
EE04,DES02764,,,
EE04,DES02765,,,
EE04,DES02766,,,
EE04,DES02767,,,
EE04,DES02768,,,
EE04,DES02769,,,
EE04,DES02770,,,
EE04,DES02771,,,
EE04,DES02772,,,
EE04,DES02773,,,
EW07,DES02774,,,
EW07,DES02775,,,
EW07,DES02776,,,
EW07,DES02777,,,
EW07,DES02778,,,
EW07,DES02779,,,
EW07,DES02780,,,
EW07,DES02781,,,
EW07,DES02782,,,
EW07,DES02783,,,
EW07,DES02784,,,
EW07,DES02785,,,
EW07,DES02786,,,
EW07,DES02787,,,
EW07,DES02788,,,
EW07,DES02789,,,
EW07,DES02790,,,
EW07,DES02791,,,
EW07,DES02792,,,
EW07,DES02793,,,
EW07,DES02794,,,
EW07,DES02795,,,
EW07,DES02796,,,
EW07,DES02797,,,
EW07,DES02798,,,
EW07,DES02799,,,
EW07,DES02800,,,
EW07,DES02801,,,
EW07,DES02802,,,
EW07,DES02803,,,
EW07,DES02804,,,
EW07,DES02805,,,
EW07,DES02806,,,
EW07,DES02807,,,
EW07,DES02808,,,
EW07,DES02809,,,
EW07,DES02810,,,
EW07,DES02811,,,
EW07,DES02812,,,
EW07,DES02813,,,
EW07,DES02814,,,
EW07,DES02815,,,
EW07,DES02816,,,
EW07,DES02817,,,
EW07,DES02818,,,
EW07,DES02819,,,
EW07,DES02820,,,
EW07,DES02821,,,
EW07,DES02822,,,
EW07,DES02823,,,
EW07,DES02824,,,
EW07,DES02825,,,
EW07,DES02826,,,
EW07,DES02827,,,
EW07,DES02828,,,
EW07,DES02829,,,
EW07,DES02830,,,
EW07,DES02831,,,
EW07,DES02832,,,
EW07,DES02833,,,
EW07,DES02834,,,
EW07,DES02835,,,
EW07,DES02836,,,
EW07,DES02837,,,
EW07,DES02838,,,
EW07,DES02839,,,
EW07,DES02840,,,
EW07,DES02841,,,
EW07,DES02842,,,
EW07,DES02843,,,
EW07,DES02844,,,
EW07,DES02845,,,
EW07,DES02846,,,
EW07,DES02847,,,
EW07,DES02848,,,
EW07,DES02849,,,
EW07,DES02850,,,
EW07,DES02851,,,
EW07,DES02852,,,
EW07,DES02853,,,
EW07,DES02854,,,
EW07,DES02855,,,
EW07,DES02856,,,
EW07,DES02857,,,
EW07,DES02858,,,
EW07,DES02859,,,
EW07,DES02860,,,
EW07,DES02861,,,
EW07,DES02862,,,
EW07,DES02863,,,
EE02,DES02864,,,
EE02,DES02865,,,
EE02,DES02866,,,
EE02,DES02867,,,
EE02,DES02868,,,
EE02,DES02869,,,
EE02,DES02870,,,
EE02,DES02871,,,
EE02,DES02872,,,
EE02,DES02873,,,
EE02,DES02874,,,
EE02,DES02875,,,
EE02,DES02876,,,
EE02,DES02877,,,
EE02,DES02878,,,
EE02,DES02879,,,
EE02,DES02880,,,
EE02,DES02881,,,
EE02,DES02882,,,
EE02,DES02883,,,
EE02,DES02884,,,
EE02,DES02885,,,
EE02,DES02886,,,
EE02,DES02887,,,
EE02,DES02888,,,
EE02,DES02889,,,
EE02,DES02890,,,
EE02,DES02891,,,
EE02,DES02892,,,
EE02,DES02893,,,
EE02,DES02894,,,
EE02,DES02895,,,
EE02,DES02896,,,
EE01,DES02897,,,
EE01,DES02898,,,
EE01,DES02899,,,
EE01,DES02900,,,
EE01,DES02901,,,
EE01,DES02902,,,
EE01,DES02903,,,
EE01,DES02904,,,
EE01,DES02905,,,
EE01,DES02906,,,
EE01,DES02907,,,
EE01,DES02908,,,
EE01,DES02909,,,
EE01,DES02910,,,
EE01,DES02911,,,
EE01,DES02912,,,
EE01,DES02913,,,
EE01,DES02914,,,
EE01,DES02915,,,
EE01,DES02916,,,
EE01,DES02917,,,
EE01,DES02918,,,
EE01,DES02919,,,
EE01,DES02920,,,
EE01,DES02921,,,
EE01,DES02922,,,
EE01,DES02923,,,
EE01,DES02924,,,
EE01,DES02925,,,
EE01,DES02926,,,
EE01,DES02927,,,
EE01,DES02928,,,
EE01,DES02929,,,
EE01,DES02930,,,
EE01,DES02931,,,
EE01,DES02932,,,
EE01,DES02933,,,
EE01,DES02934,,,
EE01,DES02935,,,
EE01,DES02936,,,
EE01,DES02937,,,
EE01,DES02938,,,
EE01,DES02939,,,
EE01,DES02940,,,
EE01,DES02941,,,
EE01,DES02942,,,
EE01,DES02943,,,
EE01,DES02944,,,
EE01,DES02945,,,
EE01,DES02946,,,
EE01,DES02947,,,
EE01,DES02948,,,
EE01,DES02949,,,
EE05,DES02950,,,
EE05,DES02951,,,
EE05,DES02952,,,
EE05,DES02953,,,
EE05,DES02954,,,
EE05,DES02955,,,
EE05,DES02956,,,
EE05,DES02957,,,
EE05,DES02958,,,
EE05,DES02959,,,
EE05,DES02960,,,
EE05,DES02961,,,
EE05,DES02962,,,
EE05,DES02963,,,
EE05,DES02964,,,
EE05,DES02965,,,
EE05,DES02966,,,
EE05,DES02967,,,
EE05,DES02968,,,
EE05,DES02969,,,
EE05,DES02970,,,
EE05,DES02971,,,
EE05,DES02972,,,
EE05,DES02973,,,
EE05,DES02974,,,
EE05,DES02975,,,
EE05,DES02976,,,
EE05,DES02977,,,
EE05,DES02978,,,
EE05,DES02979,,,
EE05,DES02980,,,
EE05,DES02981,,,
EE05,DES02982,,,
EW01,DES02983,,,
EW01,DES02984,,,
EW01,DES02985,,,
EW01,DES02986,,,
EW01,DES02987,,,
EW01,DES02988,,,
EW01,DES02989,,,
EW01,DES02990,,,
EW01,DES02991,,,
EW01,DES02992,,,
EW01,DES02993,,,
EW01,DES02994,,,
EW01,DES02995,,,
EW01,DES02996,,,
EW01,DES02997,,,
EW01,DES02998,,,
EW01,DES02999,,,
EW01,DES03000,,,
EW01,DES03001,,,
EW01,DES03002,,,
EW01,DES03003,,,
EW01,DES03004,,,
EW01,DES03005,,,
EW01,DES03006,,,
EW01,DES03007,,,
EW01,DES03008,,,
EW01,DES03009,,,
EW01,DES03010,,,
EW01,DES03011,,,
EW01,DES03012,,,
EW01,DES03013,,,
EW01,DES03014,,,
EW01,DES03015,,,
EW01,DES03016,,,
EW01,DES03017,,,
EW01,DES03018,,,
EW01,DES03019,,,
EW01,DES03020,,,
EE04,DES03021,,,
EE04,DES03022,,,
EE04,DES03023,,,
EE04,DES03024,,,
EE04,DES03025,,,
EE04,DES03026,,,
EE04,DES03027,,,
EE04,DES03028,,,
EE04,DES03029,,,
EE04,DES03030,,,
EE04,DES03031,,,
EE04,DES03032,,,
EE04,DES03033,,,
EE04,DES03034,,,
EE04,DES03035,,,
EE04,DES03036,,,
EE04,DES03037,,,
EE04,DES03038,,,
EE04,DES03039,,,
EE04,DES03040,,,
EE04,DES03041,,,
EE04,DES03042,,,
EE04,DES03043,,,
EE04,DES03044,,,
EE04,DES03045,,,
EE04,DES03046,,,
EE04,DES03047,,,
EE04,DES03048,,,
EE04,DES03049,,,
EE04,DES03050,,,
EE04,DES03051,,,
EE04,DES03052,,,
EE04,DES03053,,,
EE04,DES03054,,,
EE04,DES03055,,,
EE04,DES03056,,,
EE04,DES03057,,,
EE04,DES03058,,,
EE04,DES03059,,,
EE04,DES03060,,,
EE04,DES03061,,,
EE04,DES03062,,,
EE04,DES03063,,,
EE04,DES03064,,,
EE04,DES03065,,,
EE04,DES03066,,,
EE04,DES03067,,,
EE04,DES03068,,,
EE04,DES03069,,,
EE04,DES03070,,,
EE04,DES03071,,,
EE04,DES03072,,,
EE04,DES03073,,,
EE04,DES03074,,,
EE04,DES03075,,,
EE04,DES03076,,,
EE04,DES03077,,,
EE04,DES03078,,,
EE04,DES03079,,,
EE04,DES03080,,,
EE04,DES03081,,,
EE04,DES03082,,,
EE04,DES03083,,,
EE04,DES03084,,,
EE04,DES03085,,,
EE04,DES03086,,,
EE04,DES03087,,,
EE04,DES03088,,,
EE04,DES03089,,,
EE04,DES03090,,,
EW05,DES03091,,,
EW05,DES03092,,,
EW05,DES03093,,,
EW05,DES03094,,,
EW05,DES03095,,,
EW05,DES03096,,,
EW05,DES03097,,,
EW05,DES03098,,,
EW05,DES03099,,,
EW05,DES03100,,,
EW05,DES03101,,,
EW05,DES03102,,,
EW05,DES03103,,,
EW05,DES03104,,,
EW05,DES03105,,,
EW05,DES03106,,,
EW05,DES03107,,,
EW05,DES03108,,,
EW05,DES03109,,,
EW05,DES03110,,,
EW05,DES03111,,,
EW05,DES03112,,,
EW05,DES03113,,,
EW05,DES03114,,,
EW05,DES03115,,,
EW05,DES03116,,,
EW05,DES03117,,,
EW05,DES03118,,,
EW05,DES03119,,,
EW05,DES03120,,,
EW05,DES03121,,,
EW05,DES03122,,,
EW05,DES03123,,,
EW05,DES03124,,,
EW05,DES03125,,,
EW05,DES03126,,,
EW05,DES03127,,,
EW05,DES03128,,,
EW05,DES03129,,,
EW05,DES03130,,,
EW05,DES03131,,,
EW05,DES03132,,,
EW05,DES03133,,,
EW05,DES03134,,,
EW05,DES03135,,,
EW05,DES03136,,,
EW05,DES03137,,,
EW05,DES03138,,,
EW05,DES03139,,,
EW05,DES03140,,,
EW05,DES03141,,,
EW05,DES03142,,,
EW05,DES03143,,,
EW05,DES03144,,,
EW05,DES03145,,,
EW05,DES03146,,,
EW05,DES03147,,,
EW05,DES03148,,,
EW05,DES03149,,,
EW05,DES03150,,,
EW05,DES03151,,,
EW05,DES03152,,,
EW05,DES03153,,,
EW05,DES03154,,,
EW05,DES03155,,,
EW05,DES03156,,,
EW05,DES03157,,,
EW05,DES03158,,,
EW05,DES03159,,,
EW05,DES03160,,,
EW05,DES03161,,,
EW05,DES03162,,,
EW05,DES03163,,,
EW05,DES03164,,,
EE03,DES03165,,,
EE03,DES03166,,,
EE03,DES03167,,,
EE03,DES03168,,,
EE03,DES03169,,,
EE03,DES03170,,,
EE03,DES03171,,,
EE03,DES03172,,,
EE03,DES03173,,,
EE03,DES03174,,,
EE03,DES03175,,,
EE03,DES03176,,,
EE03,DES03177,,,
EE03,DES03178,,,
EE03,DES03179,,,
EE03,DES03180,,,
EE03,DES03181,,,
EE03,DES03182,,,
EE03,DES03183,,,
EE03,DES03184,,,
EE03,DES03185,,,
EE03,DES03186,,,
EE03,DES03187,,,
EE03,DES03188,,,
EE03,DES03189,,,
EE03,DES03190,,,
EE03,DES03191,,,
EE03,DES03192,,,
EE03,DES03193,,,
EE03,DES03194,,,
EE03,DES03195,,,
EE03,DES03196,,,
EE03,DES03197,,,
EE03,DES03198,,,
EE03,DES03199,,,
EE03,DES03200,,,
EE03,DES03201,,,
EE03,DES03202,,,
EE03,DES03203,,,
EE03,DES03204,,,
EE03,DES03205,,,
EE03,DES03206,,,
EE03,DES03207,,,
EE03,DES03208,,,
EE03,DES03209,,,
EE03,DES03210,,,
EE03,DES03211,,,
EE03,DES03212,,,
EE03,DES03213,,,
EE03,DES03214,,,
EE03,DES03215,,,
EE03,DES03216,,,
EE03,DES03217,,,
EE03,DES03218,,,
EE03,DES03219,,,
EE03,DES03220,,,
EE03,DES03221,,,
EE03,DES03222,,,
EE03,DES03223,,,
EE03,DES03224,,,
EE03,DES03225,,,
EE03,DES03226,,,
EE03,DES03227,,,
EE03,DES03228,,,
EE03,DES03229,,,
EE03,DES03230,,,
EE03,DES03231,,,
EE03,DES03232,,,
EE03,DES03233,,,
EE03,DES03234,,,
EE03,DES03235,,,
EE03,DES03236,,,
EW06,DES03237,,,
EW06,DES03238,,,
EW06,DES03239,,,
EW06,DES03240,,,
EW06,DES03241,,,
EW06,DES03242,,,
EW06,DES03243,,,
EW06,DES03244,,,
EW06,DES03245,,,
EW06,DES03246,,,
EW06,DES03247,,,
EW06,DES03248,,,
EW06,DES03249,,,
EW06,DES03250,,,
EW06,DES03251,,,
EW06,DES03252,,,
EW06,DES03253,,,
EW06,DES03254,,,
EW06,DES03255,,,
EW06,DES03256,,,
EW06,DES03257,,,
EW06,DES03258,,,
EW06,DES03259,,,
EW06,DES03260,,,
EW06,DES03261,,,
EW06,DES03262,,,
EW06,DES03263,,,
EW06,DES03264,,,
EW06,DES03265,,,
EW06,DES03266,,,
EW06,DES03267,,,
EW06,DES03268,,,
EW06,DES03269,,,
EW06,DES03270,,,
EW06,DES03271,,,
EW08,DES03272,,,
EW08,DES03273,,,
EW08,DES03274,,,
EW08,DES03275,,,
EW08,DES03276,,,
EW08,DES03277,,,
EW08,DES03278,,,
EW08,DES03279,,,
EW08,DES03280,,,
EW08,DES03281,,,
EW08,DES03282,,,
EW08,DES03283,,,
EW08,DES03284,,,
EW08,DES03285,,,
EW08,DES03286,,,
EW08,DES03287,,,
EW08,DES03288,,,
EW08,DES03289,,,
EW08,DES03290,,,
EW08,DES03291,,,
EW08,DES03292,,,
EW08,DES03293,,,
EW08,DES03294,,,
EW08,DES03295,,,
EW08,DES03296,,,
EW08,DES03297,,,
EW08,DES03298,,,
EW08,DES03299,,,
EW08,DES03300,,,
EW08,DES03301,,,
EW08,DES03302,,,
EW08,DES03303,,,
EW08,DES03304,,,
EW08,DES03305,,,
EW08,DES03306,,,
EW08,DES03307,,,
EW08,DES03308,,,
EW08,DES03309,,,
EW08,DES03310,,,
EW08,DES03311,,,
EW08,DES03312,,,
EW08,DES03313,,,
EW08,DES03314,,,
EW08,DES03315,,,
EW08,DES03316,,,
EW08,DES03317,,,
EW08,DES03318,,,
EW08,DES03319,,,
EW08,DES03320,,,
EW08,DES03321,,,
EW08,DES03322,,,
EW08,DES03323,,,
EW08,DES03324,,,
EW08,DES03325,,,
EW08,DES03326,,,
EW08,DES03327,,,
EW08,DES03328,,,
EW08,DES03329,,,
EW08,DES03330,,,
EW08,DES03331,,,
EW08,DES03332,,,
EW08,DES03333,,,
EW08,DES03334,,,
EW08,DES03335,,,
EW08,DES03336,,,
EW08,DES03337,,,
EW08,DES03338,,,
EW08,DES03339,,,
EW08,DES03340,,,
EW08,DES03341,,,
EW08,DES03342,,,
EW08,DES03343,,,
EW08,DES03344,,,
EW08,DES03345,,,
EW08,DES03346,,,
EW08,DES03347,,,
EW08,DES03348,,,
EW08,DES03349,,,
EW08,DES03350,,,
EW08,DES03351,,,
EW08,DES03352,,,
EW08,DES03353,,,
EW08,DES03354,,,
EW08,DES03355,,,
EW08,DES03356,,,
EW08,DES03357,,,
EW08,DES03358,,,
EW08,DES03359,,,
EW08,DES03360,,,
EW08,DES03361,,,
EW08,DES03362,,,
EW08,DES03363,,,
EW08,DES03364,,,
EW08,DES03365,,,
EW08,DES03366,,,
EW02,DES03367,,,
EW02,DES03368,,,
EW02,DES03369,,,
EW02,DES03370,,,
EW02,DES03371,,,
EW02,DES03372,,,
EW02,DES03373,,,
EW02,DES03374,,,
EW02,DES03375,,,
EW02,DES03376,,,
EW02,DES03377,,,
EW02,DES03378,,,
EW02,DES03379,,,
EW02,DES03380,,,
EW02,DES03381,,,
EW02,DES03382,,,
EW02,DES03383,,,
EW02,DES03384,,,
EW02,DES03385,,,
EW02,DES03386,,,
EW02,DES03387,,,
EW02,DES03388,,,
EW02,DES03389,,,
EW02,DES03390,,,
EW02,DES03391,,,
EW02,DES03392,,,
EW02,DES03393,,,
EW02,DES03394,,,
EW02,DES03395,,,
EW02,DES03396,,,
EW02,DES03397,,,
EW02,DES03398,,,
EW02,DES03399,,,
EW02,DES03400,,,
EW02,DES03401,,,
EW02,DES03402,,,
EW02,DES03403,,,
EW02,DES03404,,,
EW02,DES03405,,,
EW02,DES03406,,,
EW02,DES03407,,,
EW02,DES03408,,,
EW02,DES03409,,,
EW02,DES03410,,,
EW02,DES03411,,,
EW02,DES03412,,,
EW02,DES03413,,,
EW02,DES03414,,,
EW02,DES03415,,,
EW02,DES03416,,,
EW02,DES03417,,,
EW02,DES03418,,,
EW02,DES03419,,,
EW02,DES03420,,,
EW02,DES03421,,,
EW02,DES03422,,,
EW02,DES03423,,,
EW02,DES03424,,,
EW02,DES03425,,,
EW02,DES03426,,,
EW02,DES03427,,,
EW02,DES03428,,,
EW02,DES03429,,,
EW02,DES03430,,,
EW02,DES03431,,,
EW02,DES03432,,,
EW02,DES03433,,,
EW02,DES03434,,,
EW02,DES03435,,,
EW02,DES03436,,,
EW02,DES03437,,,
EW02,DES03438,,,
EW02,DES03439,,,
EW02,DES03440,,,
EW02,DES03441,,,
EW02,DES03442,,,
EW02,DES03443,,,
EW02,DES03444,,,
EW02,DES03445,,,
EW02,DES03446,,,
EW02,DES03447,,,
EW02,DES03448,,,
EW02,DES03449,,,
EW02,DES03450,,,
EW02,DES03451,,,
EW02,DES03452,,,
EW02,DES03453,,,
EW02,DES03454,,,
EW02,DES03455,,,
EW02,DES03456,,,
EW02,DES03457,,,
EW02,DES03458,,,
EW02,DES03459,,,
EW02,DES03460,,,
EW02,DES03461,,,
EW02,DES03462,,,
EW02,DES03463,,,
EW02,DES03464,,,
EW02,DES03465,,,
EW02,DES03466,,,
EW02,DES03467,,,
EW02,DES03468,,,
EW02,DES03469,,,
EW02,DES03470,,,
EW02,DES03471,,,
EW02,DES03472,,,
EW02,DES03473,,,
EW02,DES03474,,,
EW02,DES03475,,,
EW02,DES03476,,,
EW02,DES03477,,,
EW02,DES03478,,,
EW02,DES03479,,,
EW02,DES03480,,,
EW02,DES03481,,,
EW02,DES03482,,,
EW02,DES03483,,,
EW02,DES03484,,,
EW02,DES03485,,,
EW02,DES03486,,,
EW02,DES03487,,,
EW02,DES03488,,,
EW02,DES03489,,,
EW02,DES03490,,,
EW02,DES03491,,,
EW02,DES03492,,,
EW02,DES03493,,,
EW02,DES03494,,,
EW02,DES03495,,,
EW02,DES03496,,,
EW02,DES03497,,,
EW02,DES03498,,,
EW02,DES03499,,,
EW02,DES03500,,,
EW02,DES03501,,,
EW02,DES03502,,,
EW02,DES03503,,,
EW02,DES03504,,,
EW02,DES03505,,,
EW02,DES03506,,,
EW02,DES03507,,,
EW02,DES03508,,,
EW02,DES03509,,,
EW02,DES03510,,,
EW02,DES03511,,,
EW02,DES03512,,,
EW02,DES03513,,,
EW02,DES03514,,,
EW02,DES03515,,,
EW02,DES03516,,,
EW02,DES03517,,,
EW02,DES03518,,,
EW02,DES03519,,,
EW02,DES03520,,,
EW02,DES03521,,,
EW02,DES03522,,,
EW02,DES03523,,,
EW02,DES03524,,,
EW02,DES03525,,,
EW02,DES03526,,,
EW02,DES03527,,,
EW02,DES03528,,,
EW02,DES03529,,,
EW02,DES03530,,,
EW02,DES03531,,,
EW02,DES03532,,,
EW02,DES03533,,,
EW02,DES03534,,,
EW02,DES03535,,,
EW02,DES03536,,,
EW02,DES03537,,,
EW02,DES03538,,,
EW02,DES03539,,,
EW02,DES03540,,,
EW02,DES03541,,,
EW02,DES03542,,,
EW02,DES03543,,,
EW02,DES03544,,,
EW02,DES03545,,,
EW02,DES03546,,,
EW02,DES03547,,,
EW02,DES03548,,,
EW02,DES03549,,,
EW05,DES03550,,,
EW05,DES03551,,,
EW05,DES03552,,,
EW05,DES03553,,,
EW05,DES03554,,,
EW05,DES03555,,,
EW05,DES03556,,,
EW05,DES03557,,,
EW05,DES03558,,,
EW05,DES03559,,,
EW05,DES03560,,,
EW05,DES03561,,,
EW05,DES03562,,,
EW05,DES03563,,,
EW05,DES03564,,,
EW05,DES03565,,,
EW05,DES03566,,,
EW05,DES03567,,,
EW05,DES03568,,,
EW05,DES03569,,,
EW05,DES03570,,,
EW04,DES03571,,,
EW04,DES03572,,,
EW04,DES03573,,,
EW04,DES03574,,,
EW04,DES03575,,,
EW04,DES03576,,,
EW04,DES03577,,,
EW04,DES03578,,,
EW04,DES03579,,,
EW04,DES03580,,,
EW04,DES03581,,,
EW04,DES03582,,,
EW04,DES03583,,,
EW04,DES03584,,,
EW04,DES03585,,,
EW04,DES03586,,,
EW04,DES03587,,,
EW04,DES03588,,,
EW04,DES03589,,,
EW04,DES03590,,,
EW04,DES03591,,,
EW04,DES03592,,,
EW04,DES03593,,,
EW04,DES03594,,,
EW04,DES03595,,,
EW04,DES03596,,,
EW04,DES03597,,,
EW04,DES03598,,,
EW04,DES03599,,,
EW04,DES03600,,,
EW04,DES03601,,,
EW04,DES03602,,,
EW04,DES03603,,,
EW04,DES03604,,,
EW04,DES03605,,,
EW04,DES03606,,,
EW04,DES03607,,,
EW04,DES03608,,,
EW04,DES03609,,,
EW04,DES03610,,,
EW04,DES03611,,,
EW04,DES03612,,,
EW04,DES03613,,,
EW04,DES03614,,,
EW04,DES03615,,,
EW04,DES03616,,,
EW04,DES03617,,,
EW04,DES03618,,,
EW04,DES03619,,,
EW04,DES03620,,,
EW04,DES03621,,,
EW04,DES03622,,,
EW04,DES03623,,,
EW04,DES03624,,,
EE07,DES03625,,,
EE07,DES03626,,,
EE07,DES03627,,,
EE07,DES03628,,,
EE07,DES03629,,,
EE07,DES03630,,,
EE07,DES03631,,,
EE07,DES03632,,,
EE07,DES03633,,,
EE07,DES03634,,,
EE07,DES03635,,,
EE07,DES03636,,,
EE07,DES03637,,,
EE07,DES03638,,,
EE07,DES03639,,,
EE07,DES03640,,,
EE07,DES03641,,,
EE07,DES03642,,,
EE07,DES03643,,,
EE07,DES03644,,,
EE07,DES03645,,,
EE07,DES03646,,,
EE07,DES03647,,,
EE07,DES03648,,,
EE07,DES03649,,,
EE08,DES03650,,,
EE08,DES03651,,,
EE08,DES03652,,,
EE08,DES03653,,,
EE08,DES03654,,,
EE08,DES03655,,,
EE08,DES03656,,,
EE08,DES03657,,,
EE08,DES03658,,,
EE08,DES03659,,,
EE08,DES03660,,,
EE08,DES03661,,,
EE08,DES03662,,,
EE08,DES03663,,,
EE08,DES03664,,,
EE08,DES03665,,,
EE08,DES03666,,,
EE08,DES03667,,,
EE08,DES03668,,,
EE08,DES03669,,,
EE08,DES03670,,,
EE08,DES03671,,,
EE08,DES03672,,,
EE08,DES03673,,,
EE08,DES03674,,,
EE08,DES03675,,,
EE08,DES03676,,,
EE08,DES03677,,,
EE08,DES03678,,,
EE08,DES03679,,,
EE08,DES03680,,,
EE08,DES03681,,,
EE08,DES03682,,,
EE08,DES03683,,,
EE08,DES03684,,,
EE08,DES03685,,,
EE08,DES03686,,,
EE08,DES03687,,,
EE08,DES03688,,,
EE08,DES03689,,,
EE08,DES03690,,,
EE08,DES03691,,,
EE08,DES03692,,,
EE08,DES03693,,,
EE08,DES03694,,,
EE08,DES03695,,,
EE08,DES03696,,,
EE08,DES03697,,,
EE08,DES03698,,,
EE08,DES03699,,,
EE08,DES03700,,,
EE08,DES03701,,,
EE08,DES03702,,,
EE08,DES03703,,,
EE08,DES03704,,,
EE08,DES03705,,,
