Route Code,Route Name
MAN3301,"KONGBA"
KO10048,"KONNAGAR"
DAN0019,"KONNAGAR"
KO20063,"KONNAGAR"
DNK0017,"KONNAGAR"
EA00268,"KONTAI (MARISHDA)"
DIB0005,"KONWARIGAON"
CH02658,"KOPA"
BUR0129,"KOPIBAGAN"
KAT00021,"KORHA"
MA01023,"KORIALI"
BIR0009,"KORIDDHA"
BI00114,"KORIDHYA"
WA01862,"KORIONA"
DE03012,"KORIYASA"
UT01750,"KORNOJORA"
GA02380,"KORRA"
KO154,"KOSBA"
KO10054,"KOSBA"
BU00197,"KOTA"
PUR0070,"KOTALDIH"
SIL5601,"KOTAMONI"
SILK0017,"KOTAMONI"
BI00115,"KOTASUR"
DIB0003,"KOTHALGURI"
DE03028,"KOTHIA"
GA02479,"KOTHWARA"
OTH0028,"KOTLEN"
OTH0461,"KOTLEN (MANIPUR)"
NTWB066,"KOTOWALI"
BA00030,"KOTULPUR"
ALI0008,"KOTWALI"
KAL0004,"KOUTALA"
GHY8001,"KOYA"
GUWR0025,"KOYA"
DA02052,"KOYLA ASHTHAN"
DA02075,"KOYLA ASTHAN"
JA01597,"KRANTI"
ALI0016,"KRANTIRHAT-JALPAIGURI"
MA01206,"KRISHNA PUR"
KR00773,"KRISHNAGANJ"
BUR0076,"KRISHNAGANJ"
KR00774,"KRISHNAGAR"
LOWO0037,"KRISHNAI"
LGL0002,"KRISHNAI"
KR00775,"KRISHNANAGAR"
CO01505,"KRISHNAPUR-BALABHUT"
BUR0126,"KUARA"
RA02911,"KUCCHU"
SI02693,"KUCHAIKOTE"
LOWO0065,"KUCHDHOWA"
LA30001,"KUCHDHOWA"
BE02538,"KUDAWANPUR"
MUZ0016,"KUDHNI (MFP)"
GA02480,"KUJAPI"
RA02936,"KUJU"
BI00116,"KUKHUDIHI"
GHY0003,"KUKHUMPUR"
GUWR0026,"KUKHUMPUR"
GA02432,"KUKRA"
BI00117,"KUKUDIHI"
BUR0116,"KULEY BAZAR"
KR00776,"KULGACHI"
KO00452,"KULGACHIA"
SHA0049,"KULGACHIA"
BU00198,"KULGHORIA"
GHY0015,"KULHATI"
MU01428,"KULI"
AIZ8401,"KULIKAWN"
KA00349,"KULPI"
BU00199,"KULSONA"
RA00935,"KULTI"
RA00936,"KULTI"
KO00453,"KULTIKRI"
SHA0050,"KULTIKRI"
LA03240,"KUMAR ALIGANJ ROAD"
GA02378,"KUMARDIH"
DA01683,"KUMARGANJ"
MA01245,"KUMARGANJ"
MA012451,"KUMARGANJ"
MA01207,"KUMARGANJ, MALDA"
DHA1301,"KUMARGHAT"
OTH0036,"KUMARGHAT"
DHA0004,"KUMARGHAT"
OTH0653,"KUMARGHAT (DHARMANAGAR)"
ALI00041,"KUMARGRAM"
KO10044,"KUMARHAT"
KA02616,"KUMARHI"
KAT0013,"KUMARHI"
OTH0041,"KUMARIKATA"
OTH0709,"KUMARIKATA (LA) (LOWER ASSAM 2)"
SUP0050,"KUMARKHAND"
SAH0003,"KUMARKHAND"
DIB2901,"KUMARONISIGA"
GUWU0030,"KUMARPARA"
GHY7001,"KUMARPARA"
WES0022,"KUMARPUR,NAYAGRAM"
MA01183,"KUMBHIRA"
SIL0005,"KUMBHIRGRAM"
MA01050,"KUMED PUR"
UT01751,"KUMEDPUR"
MAL015,"KUMEDPUR"
GA02317,"KUMHAR TOLI"
WA01932,"KUMHRWA"
NTWB158,"KUMREK"
BIR0034,"KUNCHRA"
DE03031,"KUNDA MORE"
DE03030,"KUNDA ROAD"
MO00873,"KUNTIGHAT"
LA03254,"KURBATANE"
BEG0025,"KURHA"
DH03186,"KURMIDIH"
BIR0011,"KURMITHA"
BU00200,"KURMUN"
ARA00101,"KURSAKATA"
KIS00061,"KURSAKATA"
BH01789,"KURSELA"
KAT0017,"KURSELA-KATIHAR"
JAL0044,"KURSEONG"
DA01306,"KURSEONG"
DRH0048,"KURSEONG"
DRP0048,"KURSEONG"
ARA0010,"KURSHA KATA"
KIS0006,"KURSHA KATA"
GA02481,"KURTHA"
GA02333,"KURTHA"
BIR0053,"KURUMGRAM"
WE00986,"KUSBASAN"
DA01684,"KUSHMANDI"
NTWB041,"KUSHMANDI"
NTWB074,"KUSHMUNDI"
DE03050,"KUSPAHADI"
PUR0074,"KUSTAUR"
BNK0018,"KUSTHOL"
KO00535,"KUSTIA"
BA00031,"KUSTOR"
BU00201,"KUSUMGRAM"
DA02140,"KUTTI CHOWK,MANGRAUNI"
DIB18,"KUTUHA NAWJAN"
DIB0018,"KUTUHA NAWJAN"
DIB0017,"KUTUHA TINALI"
DIB17,"KUTUHA TINALI"
MAN3401,"KWAKEITHEL"
BIR0063,"LABBPUR"
KA02617,"LABHA"
KAT0009,"LABHA"
BI00118,"LABPUR"
LA03320,"LACHWAR ROAD SIKANDRA"
DA02074,"LADHANIA"
PUR0033,"LADHURKA"
JOR0002,"LADOIGARH"
SA02829,"LAGUNIA"
DA02083,"LAHARIASARAI"
WA01850,"LAHERITHANA"
CH02659,"LAHLADPUR"
OTH0258,"LAHOAL"
OTH0749,"LAHOAL (DIBRUGARH)"
MOR0005,"LAHORIGHAT"
NGN1101,"LAHORIGHAT"
OTH0199,"LAHORIJAN"
DIB3001,"LAHOWAL"
TIN0039,"LAHOWAL - TINSUKIA"
KI02743,"LAHRA CHOK"
KA02638,"LAHRA CHOK"
KIS0065,"LAHRA CHOWK"
SILC0027,"LAILAPUR"
SIL3201,"LAILAPUR"
DIB0036,"LAIPULI"
OTH0382,"LAISONG (N C HILLS)"
OTH0483,"LAITKOR (SHILLONG)"
OTH0153,"LAITUMKHRAH"
OTH0542,"LAITUMKHRAH (SHILLONG)"
DRP0049,"LAKE TOWN"
JA01621,"LAKE TOWN"
KO10001,"LAKE TOWN"
DA01307,"LAKE TOWN"
KO00694,"LAKETOWN"
KO00536,"LAKETOWN"
GA02513,"LAKHANPUR"
GA02418,"LAKHIAPUR"
SIL0801,"LAKHIBAZAR ROAD"
SILK0018,"LAKHIBAZAR ROAD"
NTNE035,"LAKHIMPUR"
NLP2301,"LAKHIMPUR 1"
NLP2401,"LAKHIMPUR 2"
NLP2501,"LAKHIMPUR 3"
NLP2901,"LAKHIMPUR OFFICE"
LGL0801,"LAKHIPUR"
SIL6101,"LAKHIPUR"
LA30003,"LAKHIPUR"
NTNE100,"LAKHIPUR"
SILC0028,"LAKHIPUR"
LOWO0038,"LAKHIPUR"
UTT0005,"LAKHIPUR"
OTH0405,"LAKHIPUR - CACHAR (SILCHAR - CACHAR)"
OTH0708,"LAKHIPUR - GOALPARA (LOWER ASSAM 1)"
SIL7301,"LAKHIPUR 1"
SILC0029,"LAKHIPUR 1"
BUR0138,"LAKHIPURMATH"
LA03322,"LAKHISARAI"
LA03222,"LAKHISRARI"
DA02084,"LAKHNAUR"
BNK0017,"LAKHRA"
KO00658,"LAKKHIKANTOPUR"
KA00389,"LAKKHIKANTOPUR"
SI02694,"LAKRI NABIGANJ"
WA01985,"LAKRI NABIGANJ"
OTH0240,"LAKUWA"
OTH0687,"LAKUWA (SIBSAGAR)"
OTH0135,"LAKWA"
OTH0138,"LAL GANESH"
GA02482,"LAL GANJ"
SIL7801,"LALA 1"
SILH0011,"LALA 1"
SILC0030,"LALA 1"
SILH0012,"LALA 2"
SIL7901,"LALA 2"
SILH0017,"LALA BAZAR"
MU01429,"LALBAGH"
BA00032,"LALBAZAR"
GHY6501,"LALGANESH"
GUWU0031,"LALGANESH"
MU02242,"LALGANJ"
SA02847,"LALGANJ"
SA02846,"LALGANJ"
WE00987,"LALGARH"
MU01430,"LALGOLA"
RA02952,"LALGUTWA"
DIB14,"LALMATI"
DIB0014,"LALMATI"
DH03206,"LALPANIA"
DE03051,"LALPOKHARA"
DA01334,"LALPOOL"
RA02878,"LALPUR"
NLP2601,"LALUK"
NTNE036,"LAMDING"
MAN3501,"LAMLONG BAZAR"
MAN3601,"LAMPHALPAT"
OTH0241,"LANGCHOLIET"
OTH0630,"LANGCHOLIET (NAGAON)"
MAN3701,"LANGJING"
NGN3001,"LANGTING"
NCHI0003,"LANGTING"
OTH0262,"LANKA"
HOJA0004,"LANKA"
NGN0901,"LANKA"
OTH0458,"LANKA (NAGAON)"
OTH0211,"LANTING"
UTT0010,"LARUKHUA"
DA01681,"LASKAR HAT"
DA01667,"LASKARHAT"
MU01407,"LASKARPUR"
MU01431,"LASKARPUR"
JHL0101,"LASKEIN"
JA01603,"LATAGURI"
NTWB085,"LATAGURI"
RA02896,"LATMA"
RA02893,"LATMA ROAD"
DA02093,"LAUKHA"
DA02096,"LAUKHI"
NGN2401,"LAUKHOWA ROAD"
OTH0635,"LAWNGTALAI (MIZORAM)"
AIZ2701,"LAWNGTLAI"
BNK0006,"LAXMANPUR"
DE03022,"LAXMI BAZAR"
MA01192,"LAXMI PUR"
DA02097,"LAXMI SAGAR"
BHL0029,"LAXMIPUR"
LAX0002,"LAXMIPUR JAMUI"
LA03323,"LAXMIPUR JAMUI"
BA00033,"LAXMISAGAR"
KO00537,"LEATHER COMPLEX"
Leave Request,"Leave Request"
DRP0050,"LEBONG"
DA01308,"LEBONG"
DRH0050,"LEBONG"
TIN0020,"LEDO"
TIN1801,"LEDO"
OTH0678,"LEDO (TINSUKIA)"
AGR0020,"LEFUNGA"
BA00034,"LEGO"
DA02101,"LEHARIYAGANJ"
KIS0041,"LEHIYA"
NTNE037,"LEIKAI"
MAN0003,"LEIMAKHONG"
OTH0568,"LEIMAKHONG (MANIPUR)"
DIB0043,"LEKAI"
OTH0291,"LEKHABALI"
OTH0514,"LEKHABALI (LAKHIMPUR)"
OTH0043,"LEKHABALI(AP)"
DIB0041,"LEKHAPANI"
BAN0301,"LEKHI VILLAGE"
OTH0124,"LEMBUCHARA"
OTH0012,"LEMBUCHERRA"
OTH0642,"LEMBUCHERRA (AGARTALA)"
DIB0054,"LENGERI"
OTH0621,"LENGPUI (MIZORAM)"
AIZ0901,"LENGPUII"
LOWO0039,"LENGTISHINGA"
LBO2403,"LENGTISHINGA"
OTH0242,"LEPETKATA"
DIB4901,"LEPETKATA"
DRJ0033,"LEUSIPOKHRI"
DA01380,"LEUSIPOKRI"
DIB0020,"LEZAI"
DIB20,"LEZAI"
AIZ1901,"LIC OFFICE"
DA01340,"LICHUPAKURI"
DRH0082,"LICHUPAKURI"
DRP0082,"LICHUPAKURI"
DRH0152,"LICHUPOKHRI"
DRP0152,"LICHUPOKHRI"
DRJ0023,"LICHUPOKHRI"
OTH0055,"LIKABALI"
OTH0110,"LIKABALI 1 DUMP"
NDL019,"LIKHABALI"
LIK0501,"LIKHABALI"
A108DUM01,"LIKHABALI (GGU + SCL)"
MAN3801,"LILONG"
KO00454,"LILUAH"
SHA0051,"LILUAH"
DA01301,"LIUCHIPOKRI"
GA02483,"LOAK NAGAR KUTIYA PAR"
BIR0029,"LODGE MORE"
PUR0030,"LODHURKA"
BA00035,"LODNA"
KI02744,"LOHAGADHA"
DA01685,"LOHAGANJ"
NTWB021,"LOHAPUL"
BI00119,"LOHAPUR"
BI00120,"LOHAPUR"
DA02103,"LOHAP[ATTI"
LA03324,"LOHCHHI"
NTNE038,"LOHIT"
DA02109,"LOHNA ROAD"
DH03176,"LOHPATTI"
GA02376,"LOK NAGAR"
BI00121,"LOKEPARA"
GHY4101,"LOKHRA"
NDL020,"LOKHRA"
GUWU0032,"LOKHRA"
A101DUM02,"LOKHRA (GGU+SCL)"
BI00122,"LOKPARA"
MA01144,"LOLABAG"
SILK0019,"LONGAI"
SIL5001,"LONGAI"
OTH0005,"LONGLENG"
NAG1501,"LONGLENG"
NAG1401,"LONGTHO"
OTH0307,"LONGTLAI"
JA01604,"LOOKSHAN"
WA01933,"LOUNDH"
OTH0141,"LOVE STORY BAZAR"
RA02864,"LOWADIH"
NTNE039,"LOWER ASSAM"
NTNE084,"LOWER ASSAM"
OTH0339,"LOWER ASSAM 1"
OTH0342,"LOWER ASSAM 2"
NTNE079,"LOWER DIBANG VALLEY"
AIZ7601,"LOWER KHATLA"
AIZ2001,"LOWER ZARKAWT"
SILK0020,"LOWERPOUA"
SIL5501,"LOWERPOUA"
AIZ6301,"LUANGMUAL"
DUM0034,"LUCKNOW"
HOJA0005,"LUMDING"
KARB0006,"LUMDING"
OTH0243,"LUMDING"
NGN3101,"LUMDING"
OTH0378,"LUMDING (NAGAON)"
NDL027,"LUMSH PLANT"
OTH0208,"LUNGLEI"
AIZ2801,"LUNGLEI"
OTH0403,"LUNGLEI (MIZORAM)"
AIZ2901,"LUNGSEN"
OTH0590,"LUNGTHUL (MANIPUR)"
DA02116,"MABBI"
EAS0012,"MACHDA"
DHEM0004,"MACHKHOWA"
NLP1201,"MACHKHOWA"
KO00659,"MACHLANDAPUR"
SA02791,"MADADUBAD"
EA00269,"MADAKHALI"
KR00777,"MADANPUR"
KO20045,"MADANPUR"
NTWB086,"MADARIHAR"
NTWB042,"MADARIHAT"
JA01605,"MADARIHAT"
OTH0766,"MADARIHAT (ALIPURDUAR)"
NTWB173,"MADARIHAT- ALIPURDUAR"
ALI0019,"MADARIHAT-ALIPURDUAR"
KO00660,"MADARTALA"
WA01906,"MADAURA"
BUR0107,"MADHAMGRAM"
MA01092,"MADHAMNAGAR"
KO10004,"MADHAVPUR BAZAR"
DA02117,"MADHEPUR"
SA02258,"MADHEPURA"
SUP0010,"MADHEPURA"
WA01993,"MADHEPURA"
DA02191,"MADHUBANI"
KA02643,"MADHUBANI."
PUR0022,"MADHUBANI."
RA02868,"MADHUKAM"
RA02879,"MADHUKUM"
DE03083,"MADHUPUR"
BU00202,"MADHUPUR"
DA02135,"MADHWAPUR"
KO10009,"MADHYAMGRAM"
KO00589,"MADHYAMGRAM"
KO00661,"MADHYAMGRAM"
GA02484,"MADICAL COLLAGE"
SA02774,"MAGARDAHI GHAT"
BUR0103,"MAGHIARY"
LA03325,"MAGOBANDER JAMUI"
JAL0039,"MAGURMARI"
GHY2901,"MAGZINE"
GUWU0033,"MAGZINE"
MA01184,"MAHABAT PUR"
DA02088,"MAHADEV MANCH"
WA01934,"MAHADEV ROAD"
LA03326,"MAHADEV SIMARIYA"
DIB0028,"MAHADEVPUR"
TIN0021,"MAHADEVPUR"
DIB28,"MAHADEVPUR"
WA01935,"MAHADIPUR"
KR00778,"MAHADPUR"
DE03073,"MAHAGAMA"
DRP0046,"MAHAKAL PALLY"
DRH0046,"MAHAKAL PALLY"
DA01304,"MAHAKAL PALLY"
MA01170,"MAHAKALBONA"
MU01432,"MAHALANDI"
LOWO0040,"MAHAMAYA 1"
LDH1501,"MAHAMAYA 1"
LDH1601,"MAHAMAYA 2"
LOWO0041,"MAHAMAYA 2"
KA00390,"MAHAMAYA TALA"
KO00662,"MAHAMAYA TALA"
MA01115,"MAHANADO PUR"
MA01174,"MAHANANDA PALLY"
LA03327,"MAHARAJ GUNJ,JAMUI"
MA01173,"MAHARAJ NAGAR"
UT01752,"MAHARAJA"
DA02145,"MAHARAJGANJ,MADHUBANI"
DA02146,"MAHARAJI POOL"
MA01208,"MAHARAJNAGAR"
DAK0003,"MAHARAJPUR"
LA03285,"MAHARNA"
SA02775,"MAHASINGHIYA"
WA01830,"MAHDIPUR"
DA01686,"MAHENDRA"
OTH0674,"MAHENDRAGANJ (TURA PLAIN)"
TURP0011,"MAHENDRAGNAJ"
TUR1001,"MAHENDRAGNAJ"
MA01040,"MAHESH MATI"
BE02539,"MAHESHKHUT"
BEG0006,"MAHESHKHUT BAZAR"
DE03024,"MAHESHMARA"
DH03097,"MAHESHMUNDA"
DE03086,"MAHESHPUR"
UT01753,"MAHESHPUR"
BEG0015,"MAHESHPUR"
KA00350,"MAHESHTALA"
EA00304,"MAHESHTALA"
GA02485,"MAHIDPUR"
RA02907,"MAHILONG"
DA01687,"MAHIPAL"
MOG0014,"MAHIPALPUR"
EAS0005,"MAHISADAL"
LA03236,"MAHISARI CHOWK SIKANDRA ROAD"
KR00779,"MAHISBATHAN"
LA03328,"MAHISERI CHOWK SIKANDRA ROAD"
EA00270,"MAHISHADAL"
SA02259,"MAHISHI"
SUP0011,"MAHISHI"
KRI0006,"MAHISHNANGRA"
BEG0013,"MAHNA"
SA02848,"MAHNAR"
SIW0004,"MAHPUR"
SI02695,"MAHRAJGANJ"
GA02519,"MAHRAJGANJ"
DE03052,"MAHRO MORE"
DA02147,"MAHTHAUR"
SA02849,"MAHUA"
DH03169,"MAHUDA"
DH03170,"MAHUDA MORE"
HOJA0006,"MAHUR"
NCHI0004,"MAHUR"
OTH0201,"MAHUR"
NGN3201,"MAHUR"
OTH0410,"MAHUR (N C HILLS)"
LA03276,"MAI DARIYAPUR"
LA03275,"MAI,SITAKUND ROAD"
NGN3301,"MAIBANG"
NCHI0005,"MAIBANG"
OTH0407,"MAIBONG (N C HILLS)"
NTNE098,"MAIKHULI"
JA01606,"MAINAGURI"
NTWB043,"MAINAGURI"
JA01613,"MAINAGURI NATUN BAZAR"
JA01607,"MAINAGURI ROAD"
NTWB184,"MAINAGURI- JALPAIGURI"
NTWB078,"MAINGAGURI"
RA00937,"MAINGATE"
SHI1201,"MAIRANG"
SI02696,"MAIRWA"
KR00780,"MAJDIA"
KR00781,"MAJHERGRAM"
DA01639,"MAJHIAR"
BUR0099,"MAJHIGRAM"
KI02745,"MAJHOLIA"
BE02540,"MAJHOUL"
WA01995,"MAJORGANJ"
MU02205,"MAJORGANJ"
JOR0801,"MAJULI"
OTH0196,"MAJULI"
MA01033,"MAKAIAYA"
KO00455,"MAKARDAH"
SHA0052,"MAKARDAH"
MA01085,"MAKDAM PUR"
GA02382,"MAKDUMPUR"
SA02858,"MAKER"
CH02660,"MAKER"
SI01559,"MAKHA"
MO00874,"MAKHALPUR"
WA01871,"MAKHAR"
GA02486,"MAKHDUMPUR"
LNA0901,"MAKHIBAHA"
LOWT0022,"MAKHIBAHA"
DH03106,"MAKHMARGO"
RA02948,"MAKMANDRO"
LDH1701,"MAKRIJHORA"
LOWO0042,"MAKRIJHORA"
TIN0022,"MAKUM"
OTH0049,"MAKUM"
TIN1301,"MAKUM"
DIB26,"MAKUM BATTALION"
DIB0026,"MAKUM BATTALION"
TIN0023,"MAKUM BATTALION"
TIN0024,"MAKUM ROAD"
TIN1401,"MAKUM ROAD"
BNK0013,"MAKURGRAM"
LA03270,"MAKWA JORNI"
LA03329,"MAKWA, ASARGANJ"
JA015781,"MAL"
BUR0104,"MALAMBA"
KA00391,"MALANCHA"
KO20014,"MALANCHA"
KO00538,"MALANCHA"
DAK0006,"MALANCHA"
MO00905,"MALANCHA."
MA01041,"MALANCHOPALLY"
RA00938,"MALANDIGHI"
MA01209,"MALATI PUR"
KO00663,"MALATIPUR"
BHL0025,"MALAYPUR"
LA03221,"MALAYPUR JAMUI"
DRP0127,"MALBAZAR"
DA01385,"MALBAZAR"
JA01608,"MALBAZAR"
ALI00161,"MALBAZAR"
NTWB047,"MALBAZAR"
NTWB044,"MALDA"
MAL026,"MALDA"
DN08DUM01,"MALDA"
RDL008,"MALDA"
OTH0358,"MALDA"
DH03218,"MALDA"
MA01257,"MALDA"
MA01042,"MALDA"
OTH0700,"MALDA (MALDA)"
MA01058,"MALDA , ALAMPUR"
MA01044,"MALDA , CHANCHAL"
MA01210,"MALDA , CHANCHAL"
MA01078,"MALDA , SAMSI"
MA01247,"MALDA ,CHANCHAL"
MA01105,"MALDA ,KATLAMARI"
MA01099,"MALDA ,KHOPAKATI"
MA01080,"MALDA ,KUMARGANJ"
MA01097,"MALDA ,MANIKCHAK"
MA01093,"MALDA ,NURPUTR"
MA01211,"MALDA ,SAMSI"
MA01212,"MALDA ,VALUKA"
MA01106,"MALDA .CHANCHAL"
MA01053,"MALDA TOWN"
MA01065,"MALDA, HOSPITAL MORE"
MA01060,"MALDA,ADINA"
MA01054,"MALDA,AGURA"
MA01213,"MALDA,AMRITY"
MA01214,"MALDA,AMRIY"
MA01101,"MALDA,DURGA MORE,ARAPUR"
MA01049,"MALDA,JHOLJHOLIA"
MA01038,"MALDA,KALITOLA"
MA01057,"MALDA,KOLKIMORE"
MA01055,"MALDA,KUMARGANJ"
MA01215,"MALDA,KURSHIDA"
MA01037,"MALDA,MANIKCHAK,AMBAGAN"
MA01081,"MALDA,MILKI"
MA01102,"MALDA,MIRJATHPUR"
MA01216,"MALDA,MOHANANDA POLLY"
MA01107,"MALDA,MOTHURAPUR"
MA01046,"MALDA,ROTHBARI"
MA01217,"MALDA,SAMSI,BHAGONERY"
MA01066,"MALDA,SATHGACHI,"
MA01094,"MALDA,TUL;SHIHATA,HORISHCHANDRAPUR"
MA01039,"MALDA.MANIKCHAK"
BUR0142,"MALDANGA"
JAL0028,"MALHATI MORE"
GA02334,"MALHCHAK"
MO00875,"MALIA"
KR00782,"MALIAPOTA"
GHY1401,"MALIBARI"
GUWR0027,"MALIBARI"
GUWU0034,"MALIGAON"
GHY6901,"MALIGAON"
OTH0139,"MALIGAON"
OTH0450,"MALIGAON (GUWAHATI URBAN)"
DA02085,"MALIN TOLA LAUKHA"
BEG0021,"MALINAGAR"
BE02564,"MALIPUR"
SA02776,"MALLI NAGAR"
MA01143,"MALLIK PARA"
SA02798,"MALLPUR"
DA02148,"MALMAL"
KO20050,"MALOTIPORE"
SIL2601,"MALUGRAM"
SILC0031,"MALUGRAM"
WA01882,"MAMARKI"
DH03210,"MAMARKUDAR"
DH03207,"MAMARKUDUR"
BUR0157,"MAMUDPUR"
DIB0011,"MANCOTTA"
DIB11,"MANCOTTA"
OTH0616,"MANDAI (AGARTALA)"
BA00036,"MANDALKULI"
RA02927,"MANDAR"
OTH0517,"MANDERDISHA (N C HILLS)"
LBA1301,"MANDIA"
LOWT0023,"MANDIA"
EA00271,"MANDIR BAZAR"
KA00379,"MANDIR BAZAR"
DE03003,"MANDIR MORE"
OTH0425,"MANDU (MANIPUR)"
AGR0019,"MANDWI"
PA02724,"MANER"
MA01068,"MANGAL ARI, PELPARA"
MA01218,"MANGALBARI"
TEZ2401,"MANGALDOI"
OTH0136,"MANGALDOI"
TEZ1701,"MANGALDOI2"
DA01649,"MANGALPUR"
SI01550,"MANGAN"
NAG1701,"MANGKOLEMBA"
TA03357,"MANGO"
BHL0026,"MANGO BANDER JAMUI"
BUR0012,"MANGRUL"
DH03132,"MANIA TAND"
BHL0027,"MANIADDA JAMUI"
TA03364,"MANIFIT"
DA02149,"MANIGACHHI"
DAR0015,"MANIGACHI"
KAT0008,"MANIHARI"
KA02618,"MANIHARI"
MU02248,"MANIHARI."
MA01069,"MANIK CHAWK , MOHANA, MALDA"
MA01219,"MANIKCHAK"
MA01021,"MANIKCHWAK"
WES0062,"MANIKPARA"
GA02487,"MANIKPUR"
LOWO0073,"MANIKPUR"
LBA1401,"MANIKPUR (BARPETA)"
LOWT0024,"MANIKPUR (BARPETA)"
LOWO0043,"MANIKPUR (BONGAIGAON)"
LBO1601,"MANIKPUR (BONGAIGAON)"
KO00539,"MANIKTALA"
NTNE087,"MANIPUR"
MAN3901,"MANIPUR UNIVERSITY"
KARB0001,"MANJA"
NGN0004,"MANJA"
OTH0569,"MANJA (NAGAON)"
SI02697,"MANJHA"
DH03123,"MANJHANE"
BEG0022,"MANJHAUL"
PUR0005,"MANJHELI"
KA02619,"MANJHELI"
CH02661,"MANJHI"
LDH1801,"MANKACHAR"
LOWO0044,"MANKACHAR"
OTH0221,"MANKACHAR"
LA30002,"MANKACHAR"
OTH0579,"MANKACHAR - ML (TURA PLAIN)"
BA00037,"MANKANALI"
BU00203,"MANKAR"
MO00906,"MANKUNDU"
WA01936,"MANOHARBIGHA"
TA03395,"MANOHARPUR"
WES0049,"MANOHARPUR"
GA02488,"MANPUR"
DH03107,"MANSADIH"
KA02620,"MANSAHI"
KAT0012,"MANSAHI"
CO01506,"MANSAI"
BUR0013,"MANSATALA"
BE02541,"MANSI"
BE02563,"MANSUR CHAK"
BU00204,"MANTESWAR"
OTH0118,"MANTRIPUKHRI"
MAN1001,"MANTRIPUKHRI"
DHA0301,"MANU"
OTH0683,"MANU (DHARMANAGAR)"
OTH0666,"MANUGHAT (DHARMANAGAR)"
TAT0003,"MANUSHMURIA"
LA03245,"MANYADDA JAMUI"
BE02542,"MARAIYA"
KA02621,"MARANGA"
PUR0012,"MARANGA"
GA02343,"MARANGPUR"
GA02308,"MARANPUR"
BE02543,"MARAR"
RA02999,"MARAR"
WES0045,"MARATALA"
SA02260,"MARAUNA"
TIN2101,"MARGHERITA"
TIN0025,"MARGHERITA"
BI00123,"MARGRAM"
CH02662,"MARHAURA"
JOR0001,"MARIANI"
KO10006,"MARICHA"
CO01520,"MARICHBARI-MATHURA"
AL01532,"MARICHBARI-MATHURA"
OTH0244,"MARIYANI"
OTH0594,"MARIYANI (JORHAT)"
RA02995,"MARKACHO"
UTT0008,"MARNAI"
DIB5001,"MARUARYPATTY"
MUZ0017,"MARWAN (MFP)"
DE03053,"MARWARI CHOWK"
DE03054,"MASALIYA"
OTH0255,"MASALPUR"
LNA1001,"MASALPUR"
LOWT0025,"MASALPUR"
GA02489,"MASAUDHI"
PA02725,"MASAURHI"
CH02663,"MASHRAKH"
SIL3101,"MASIMPUR"
SILC0032,"MASIMPUR"
OTH0600,"MASIMPUR (SILCHAR - CACHAR)"
LA03330,"MASKSUSPUR"
KO00664,"MASLANDAPUR"
KIS0042,"MASTANCHOWK"
LA03331,"MASUMGANJ"
UDI4001,"MATABARI"
UDI0801,"MATABARI-1"
UDI0901,"MATABARI-2"
LA03284,"MATADIH,PAHARPUR"
BA00038,"MATGADA"
CO01485,"MATHABHAGA ROAD"
NTWB082,"MATHABHANGA"
CO014881,"MATHABHANGA I"
CO01487,"MATHABHANGA ROAD"
CO01488,"MATHABHANGA TOWN"
AL01524,"MATHABHANGATOWN"
JAL0002,"MATHACULKA"
BIR0062,"MATHBOISURI"
GHY3001,"MATHGHARIA"
GUWU0035,"MATHGHARIA"
BIR0040,"MATHPALSA"
BE02586,"MATHURAPUR"
GA02512,"MATHURAPUR"
SIB1601,"MATHURAPUR"
KA00351,"MATHURAPUR"
MA01220,"MATHURAPUR BAZAR, MANIK CHAWK, MALDA"
MA01103,"MATHURAPUR BUS STAND, MALDA"
MA01082,"MATHURAPUR ROAD, MALDA"
MA01091,"MATHURAPUR, MALDA"
SA02834,"MATHURAPUR."
KO00540,"MATIA"
LGL0901,"MATIA"
KO00695,"MATIA"
LOWO0045,"MATIA"
LA30005,"MATIA"
OTH0588,"MATIA (LOWER ASSAM 1)"
OTH0085,"MATIA (NT)"
KR00783,"MATIARY"
DRP0059,"MATIGARA"
DRP0163,"MATIGARA"
DRH0163,"MATIGARA"
DA01317,"MATIGARA"
DRJ0034,"MATIGARA"
DRH0059,"MATIGARA"
DRP00191,"MATIGARA"
NTWB003,"MATIGARA"
NTWB096,"MATIGARA, DARJEELING"
JAL0049,"MATIGARA-JALPAIGURI"
NTWB094,"MATIGHARA"
BE02544,"MATIHANI"
SIL4401,"MATIJURI"
SILH0013,"MATIJURI"
UT01754,"MATIKUNDA"
BU00205,"MATISWAR"
LAX0008,"MATIYA"
LA03332,"MATIYA JAMUI"
ARA0007,"MATIYARI"
KIS0059,"MATIYARI"
DH03155,"MATKURIYA"
DUM0025,"MAU"
SHI0101,"MAWKYNREW"
SHI1501,"MAWKYRWAT"
SHI1601,"MAWKYRWAT2"
NTNE040,"MAWLAI"
SHI0501,"MAWLAI MATAWAR"
SHI0601,"MAWPHLANG"
OTH0688,"MAWPHLANG (SHILLONG)"
SHI0201,"MAWRYNGKNENG"
SHI1701,"MAWSHYNRUT"
SHI0701,"MAWSYNRAM"
SHI1801,"MAWTHADRAISHAN"
RA00939,"MAYABAZAR"
GUWU0036,"MAYANG"
GHY0018,"MAYANG"
OTH0529,"MAYANG (MORIGAON)"
